policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,10218,12830,47.47,0.0,optimal,58.06689567305148,58.050097592
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,5218,6319,20.73,0.0,optimal,26.467179793398827,26.463145318000002
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,545,810,5.72,0.0,optimal,7.0730242296122015,7.071968932999994
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,4954,6527,25.97,0.0,optimal,32.33454151311889,32.329946961000005
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,11521,12944,39.42,0.0,optimal,49.77636031387374,49.76896577599999
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,2477,3483,17.91,0.0,optimal,21.975120244082063,21.96100814800002
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,2416,3252,17.35,0.0,optimal,21.423155516851693,21.40774118500002
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,1090,1452,5.75,0.0,optimal,7.504973445087671,7.499890017000013
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,3104,3894,17.73,0.0,optimal,21.78781154099852,21.77204604099998
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,5801,7590,44.06,0.0,optimal,52.05530967283994,52.01889934799999
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,18947,21203,88.29,0.0,optimal,107.18942902330309,107.10636731400001
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,66909,69617,261.17,0.0,optimal,328.9588692141697,328.93977290799995
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,6833,8011,28.62,0.0,optimal,36.12722462369129,36.106036045999986
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,13194,14612,57.91,0.0,optimal,72.40429364982992,72.34673060700004
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,27529,31251,130.2,0.0,optimal,158.9476419640705,158.81911410599992
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,32983,35053,152.04,0.0,optimal,185.46238924004138,185.51759119299993
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,48036,51529,189.78,0.0,optimal,240.5758510180749,240.65759117799985
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,6597,7663,26.81,0.0,optimal,33.871656684204936,33.88367120900011
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,12847,14669,55.71,0.0,optimal,69.99267952609807,70.01660857000002
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,16187,18578,77.89,0.0,optimal,94.61389849986881,94.64474647899988
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,17762,20023,84.74,0.0,optimal,102.96204135892913,102.99230552699987
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,29011,31604,113.91,0.0,optimal,145.37500541005284,145.42408534200013
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,6321,7291,25.88,0.0,optimal,32.44239835860208,32.41486036200013
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,12113,13127,49.94,0.0,optimal,63.187001240905374,63.204349358999934
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,16192,18904,80.21,0.0,optimal,98.1954105598852,98.22034464800004
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,23325,25105,89.74,0.0,optimal,113.3891926901415,113.42465113499975
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,2405,3154,12.62,0.0,optimal,16.436308477073908,16.440233931999956
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,9459,11175,41.01,0.0,optimal,51.826165825128555,51.845918428000004
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,4552,5040,21.49,0.0,optimal,26.807587367016822,26.81565223000007
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_1.lp,26430,28629,133.02,0.0,optimal,161.0898416461423,161.1183981500003
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,203,351,3.05,0.0,optimal,4.006839058827609,3.998126258999946
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,297,539,6.22,0.0,optimal,7.489589069969952,7.488240754999879
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,217,479,5.02,0.0,optimal,6.60813553025946,6.606871821999903
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,19,163,1.71,0.0,optimal,2.2310091159306467,2.2306805790003637
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,240,481,3.16,0.0,optimal,4.3669566488824785,4.3651878489999945
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,273,423,2.69,0.0,optimal,3.6302478737197816,3.630020667000281
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,452,645,2.89,0.0,optimal,4.088798659853637,4.086434366000049
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,383,601,2.69,0.0,optimal,4.3250395390205085,4.325256108000303
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,369,539,2.47,0.0,optimal,3.346555362921208,3.346808065999994
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,427,647,2.99,0.0,optimal,4.182020104024559,4.182229601000017
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,493,584,3.02,0.0,optimal,4.049528349656612,4.047288403000039
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,915,1089,4.9,0.0,optimal,6.6295935260131955,6.630662159000167
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,427,649,2.77,0.0,optimal,4.289574568159878,4.289826424999774
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,925,1086,4.52,0.0,optimal,5.961055549327284,5.957058273000257
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,743,996,4.04,0.0,optimal,5.630071302410215,5.626945589000115
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,651,755,3.49,0.0,optimal,4.813448026776314,4.81058194399975
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,868,1020,4.53,0.0,optimal,6.134355984162539,6.130587803000253
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,422,661,2.9,0.0,optimal,4.446475986856967,4.446788770000239
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,951,1143,4.55,0.0,optimal,5.981085589155555,5.982542039999771
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,709,957,3.97,0.0,optimal,5.480347604025155,5.481267014999958
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,476,555,2.89,0.0,optimal,4.013449632097036,4.011274727999989
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,813,998,4.67,0.0,optimal,6.3229573061689734,6.3190647169999465
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,403,613,2.68,0.0,optimal,4.26968704815954,4.267592531999981
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,935,1099,4.45,0.0,optimal,5.8008507010526955,5.797181015000206
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,707,961,3.98,0.0,optimal,5.44043859327212,5.441402021000158
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,516,766,3.53,0.0,optimal,4.767682421952486,4.768172520000007
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,927,1136,4.92,0.0,optimal,6.771972639020532,6.773153997999998
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,453,601,2.71,0.0,optimal,4.1780827469192445,4.175837171000239
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,1136,1331,5.13,0.0,optimal,6.825212522875518,6.824498912000308
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_2.lp,371,631,3.19,0.0,optimal,4.296665968373418,4.296822938000332
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,665,1010,12.23,0.0,optimal,14.070970583241433,14.061008305000087
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,818,1157,11.62,0.0,optimal,13.421073149424046,13.41912576499999
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,379,703,9.81,0.0,optimal,11.283430607058108,11.281826777000333
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,724,1069,12.2,0.0,optimal,14.11024641012773,14.107533146999685
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,421,755,10.67,0.0,optimal,12.485973704140633,12.482934455999839
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,887,1445,8.16,0.0,optimal,10.2941858866252,10.287647546999779
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,369,610,3.3,0.0,optimal,4.474415114149451,4.474892686999738
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,1293,1764,9.1,0.0,optimal,11.230166863650084,11.23143278400039
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,1011,1410,6.55,0.0,optimal,8.457324029877782,8.459140940999987
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,559,798,4.42,0.0,optimal,5.894332836847752,5.894545848999769
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,959,1366,5.63,0.0,optimal,7.553286456037313,7.548756482000044
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,693,914,4.54,0.0,optimal,5.923780858051032,5.920465668000361
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,774,1035,4.44,0.0,optimal,5.846967558842152,5.848118414000055
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,894,1244,5.6,0.0,optimal,7.278458719141781,7.2740172700000585
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,774,1076,4.66,0.0,optimal,6.393387124873698,6.394379873000162
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,815,1178,5.37,0.0,optimal,7.079610952176154,7.080813254000077
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,796,1049,5.1,0.0,optimal,6.601660619024187,6.602576929999941
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,795,1080,4.59,0.0,optimal,6.105927487835288,6.10232676600026
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,888,1249,5.78,0.0,optimal,7.6017144923098385,7.602890425000169
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,667,889,4.05,0.0,optimal,5.587843181565404,5.584800083999653
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,1074,1401,6.13,0.0,optimal,8.50886328611523,8.503395318999992
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,494,679,3.54,0.0,optimal,4.621519315056503,4.6191417219997675
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,753,1020,4.38,0.0,optimal,5.844193093013018,5.840756790000341
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,326,574,3.22,0.0,optimal,4.278698613867164,4.2789164559999335
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,1357,1731,6.81,0.0,optimal,9.36681057093665,9.360996598999918
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,843,1104,4.92,0.0,optimal,6.667792244348675,6.663921716999994
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,799,1074,4.69,0.0,optimal,6.220095741096884,6.221291082999869
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,954,1181,4.95,0.0,optimal,6.6962097198702395,6.691920760000357
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,615,1017,4.58,0.0,optimal,5.934338105842471,5.931381898000382
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_3.lp,927,1304,5.4,0.0,optimal,7.334247495979071,7.335630128000048
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,54,0.95,0.0,optimal,1.474435803014785,1.4661992800001826
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,31,0.8,0.0,optimal,1.3503831401467323,1.350176534000184
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,25,0.93,0.0,optimal,1.4871932552196085,1.4869740580002144
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,39,0.85,0.0,optimal,1.4125878671184182,1.4123880679999274
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,30,0.62,0.0,optimal,1.0652218321338296,1.065065013000094
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,54,0.92,0.0,optimal,1.4147397261112928,1.41446406499972
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,31,0.81,0.0,optimal,1.3474261122755706,1.3471722300000692
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,25,0.89,0.0,optimal,1.4336138553917408,1.4333475660000659
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,39,0.82,0.0,optimal,1.4022201620973647,1.401969144999839
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,30,0.6,0.0,optimal,1.0362391849048436,1.0360506309998527
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,54,0.93,0.0,optimal,1.4511047848500311,1.4508361469997908
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,31,0.78,0.0,optimal,1.3007781649939716,1.3005792630001451
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,25,0.89,0.0,optimal,1.4419634020887315,1.4416875010001604
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,39,0.82,0.0,optimal,1.4056734540499747,1.4053914629998872
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,30,0.58,0.0,optimal,1.0321944360621274,1.0319749870000123
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,54,0.97,0.0,optimal,1.4575529363937676,1.4572838290000618
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,31,0.79,0.0,optimal,1.3001792938448489,1.2999252179997711
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,25,0.85,0.0,optimal,1.4782369686290622,1.477964529000019
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,39,0.83,0.0,optimal,1.3709341092035174,1.3706795719999718
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,30,0.62,0.0,optimal,1.0657531414180994,1.0655528540000887
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,54,0.95,0.0,optimal,1.405208915937692,1.405006229999799
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,31,0.82,0.0,optimal,1.3001838428899646,1.2999293510001735
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,25,0.86,0.0,optimal,1.488544818945229,1.48828235999963
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,39,0.78,0.0,optimal,1.3678741659969091,1.367600465999658
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,30,0.61,0.0,optimal,1.0586498719640076,1.0584405700001298
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,54,0.92,0.0,optimal,1.4178583230823278,1.4175418310001078
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,31,0.8,0.0,optimal,1.3437250461429358,1.3434420710000268
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,25,0.85,0.0,optimal,1.4323786897584796,1.4321045239998966
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,39,0.82,0.0,optimal,1.3725780569948256,1.3722441099998832
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_4.lp,1,30,0.62,0.0,optimal,1.065638582687825,1.0654514690004362
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,510,724,8.55,0.0,optimal,10.027450940106064,10.018223617999865
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1340,1700,13.82,0.0,optimal,16.405265897046775,16.40311129299971
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1371,1841,14.85,0.0,optimal,17.758013440296054,17.755626114999814
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,2544,3623,23.52,0.0,optimal,27.359762073028833,27.356361505000223
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,3067,4639,24.22,0.0,optimal,29.22994634276256,29.223841122000067
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,483,736,4.83,0.0,optimal,6.0215680110268295,6.018648068999937
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1122,1751,11.51,0.0,optimal,14.153958857990801,14.14588751500014
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,995,1642,10.72,0.0,optimal,13.14382135309279,13.145577488000072
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1855,2342,10.16,0.0,optimal,12.654995336197317,12.65899461700019
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,697,1018,6.2,0.0,optimal,8.039759507868439,8.040466809000009
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1300,1769,9.55,0.0,optimal,11.776071175001562,11.778439705999972
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1309,1722,8.77,0.0,optimal,11.391083425842226,11.384181559999888
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,3450,4760,33.83,0.0,optimal,39.87033677008003,39.87914462899971
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,856,1189,5.77,0.0,optimal,7.053462376818061,7.054192697999952
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1565,1962,9.78,0.0,optimal,12.48711683275178,12.489676683999733
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1274,1911,10.37,0.0,optimal,12.667733636219054,12.669653773999926
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1101,1552,7.82,0.0,optimal,10.150624436791986,10.15246129399975
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1455,1882,10.84,0.0,optimal,13.667114367242903,13.669961423000132
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,850,1183,5.57,0.0,optimal,6.809503159020096,6.805587829999695
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,2018,2718,13.63,0.0,optimal,17.3000779398717,17.288310371999614
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1071,1529,7.92,0.0,optimal,9.97677647182718,9.978723430999707
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,878,1286,6.93,0.0,optimal,8.980208540800959,8.981151255999976
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,3359,4004,22.26,0.0,optimal,27.33016902115196,27.33763972800034
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,847,1158,5.46,0.0,optimal,6.792095623910427,6.793420533000244
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1893,2356,12.32,0.0,optimal,15.568025858141482,15.557970773999841
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1027,1189,5.89,0.0,optimal,7.539441532921046,7.534786523999628
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,5436,6905,35.2,0.0,optimal,42.45442371908575,42.46800169200014
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,201,440,3.45,0.0,optimal,4.775891277007759,4.775700356000016
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,4344,4789,19.97,0.0,optimal,25.026684019714594,25.00748865500009
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_5.lp,1624,1772,8.46,0.0,optimal,11.121340413577855,11.124539125999945
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,460,946,11.8,0.0,optimal,13.412600874900818,13.403105896999932
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,530,952,11.31,0.0,optimal,12.927200938109308,12.925825310999699
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,796,1162,15.72,0.0,optimal,17.97013720171526,17.968309644999863
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,818,1252,14.53,0.0,optimal,16.58561642281711,16.58216835100029
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,216,525,8.41,0.0,optimal,9.628284993115813,9.626366703000258
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,253,440,2.62,0.0,optimal,3.539791494142264,3.53948851999985
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,347,513,2.96,0.0,optimal,3.9541103919036686,3.9544903070000146
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,316,516,3.99,0.0,optimal,5.202034990303218,5.200001928000347
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,356,554,3.05,0.0,optimal,4.1785400989465415,4.176390959999935
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,294,426,2.85,0.0,optimal,3.922334958333522,3.9222492290000446
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,731,1040,6.41,0.0,optimal,7.9509841138496995,7.951591396999902
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,478,572,3.34,0.0,optimal,4.441396400798112,4.439040397999634
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,1078,1447,9.26,0.0,optimal,11.358976679854095,11.360772093999913
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,501,830,6.21,0.0,optimal,7.678982061799616,7.675058981999882
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,643,741,4.18,0.0,optimal,5.538215421140194,5.538956713999596
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,909,1080,6.05,0.0,optimal,7.824590148869902,7.8192694389999815
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,410,515,2.99,0.0,optimal,4.095015813596547,4.095366326000203
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,720,1043,7.05,0.0,optimal,8.771015651058406,8.766190437000205
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,386,608,4.32,0.0,optimal,5.4558426309376955,5.452587517999746
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,375,507,3.23,0.0,optimal,4.251428251154721,4.251756784999998
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,854,1035,6.02,0.0,optimal,7.774747831746936,7.7695843030001015
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,355,465,2.83,0.0,optimal,3.7803429132327437,3.7780658150004456
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,706,1026,6.91,0.0,optimal,8.55498872185126,8.555415136000192
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,586,827,5.52,0.0,optimal,6.976110323797911,6.9720796110000265
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,654,719,4.21,0.0,optimal,5.615754595026374,5.612465534999956
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,1487,1657,9.31,0.0,optimal,11.587520137429237,11.588605461000043
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,712,822,4.38,0.0,optimal,5.771922688931227,5.768173455000124
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,1171,1475,9.28,0.0,optimal,11.736168965697289,11.72858270200004
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,883,1138,6.65,0.0,optimal,8.44733390910551,8.448119519000102
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_6.lp,410,537,3.54,0.0,optimal,4.648658836260438,4.648725056999865
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_7.lp,113,346,6.18,0.0,optimal,7.054761885665357,7.045338207999976
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_7.lp,57,199,4.25,0.0,optimal,5.178795815911144,5.177118865000011
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_7.lp,103,371,4.65,0.0,optimal,5.704526524990797,5.702950121999947
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_7.lp,47,224,5.23,0.0,optimal,6.183625032193959,6.18184198300014
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_7.lp,101,251,4.9,0.0,optimal,5.873471850063652,5.872487438000007
