policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
gcnn:tmdp+DFS,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,203,307,2.43,0.0,optimal,2.9387426739558578,2.9385831300000973
gcnn:tmdp+DFS,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,233,355,2.47,0.0,optimal,3.098062438890338,3.096404402999724
gcnn:tmdp+DFS,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,233,371,2.61,0.0,optimal,3.0759422248229384,3.074431992999962
gcnn:tmdp+ObjLim,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,201,318,2.35,0.0,optimal,2.8410641360096633,2.8398909070001537
gcnn:tmdp+ObjLim,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,269,388,2.68,0.0,optimal,3.2584181437268853,3.2584282180000628
gcnn:tmdp+ObjLim,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,203,312,2.48,0.0,optimal,2.950263664126396,2.9506697820002046
gcnn:tmdp+ObjLim,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,239,360,2.59,0.0,optimal,3.087061900179833,3.0857775340000444
gcnn:tmdp+ObjLim,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,233,369,2.7,0.0,optimal,3.1098492690362036,3.109711382000114
gcnn:iql_retro_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,99,269,2.14,0.0,optimal,2.5368060329928994,2.536561179000273
gcnn:iql_retro_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,95,270,2.24,0.0,optimal,2.586432760115713,2.586128964999716
gcnn:iql_retro_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,93,255,2.1,0.0,optimal,2.5261182617396116,2.5251573149998876
gcnn:iql_retro_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,109,237,2.15,0.0,optimal,2.4413364226929843,2.4403546630001074
gcnn:iql_retro_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,101,279,2.19,0.0,optimal,2.554218763951212,2.5530598840000494
gcnn:iql_tmdp+DFS_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,203,354,2.49,0.0,optimal,2.9418588327243924,2.941777719000129
gcnn:iql_tmdp+DFS_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,195,331,2.48,0.0,optimal,2.8835405041463673,2.882072061999679
gcnn:iql_tmdp+DFS_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,179,287,2.35,0.0,optimal,2.832946516107768,2.8328100619996803
gcnn:iql_tmdp+DFS_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,219,331,2.48,0.0,optimal,3.0366646740585566,3.0354329900001176
gcnn:iql_tmdp+DFS_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,235,358,2.63,0.0,optimal,3.1548440479673445,3.154729705999671
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,209,306,2.36,0.0,optimal,2.877993962261826,2.877874133000205
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,209,343,2.6,0.0,optimal,3.1069605122320354,3.1055794869998863
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,187,265,2.31,0.0,optimal,2.8361730496399105,2.8361423119999927
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,227,342,2.56,0.0,optimal,3.0108757242560387,3.009617817999697
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,199,326,2.42,0.0,optimal,2.8897688896395266,2.8884430810003323
gcnn:iql_mdp_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,185,341,2.37,0.0,optimal,2.7835854603908956,2.783483888000319
gcnn:iql_mdp_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,299,432,2.91,0.0,optimal,3.4907317087054253,3.488756595999803
gcnn:iql_mdp_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,405,540,3.16,0.0,optimal,3.969768089707941,3.9696565090002878
gcnn:iql_mdp_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,243,331,2.6,0.0,optimal,3.1080563473515213,3.108000623999942
gcnn:iql_mdp_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_17.lp,261,398,2.66,0.0,optimal,3.2393628638237715,3.2377447419999044
internal:relpscost,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,15,100,2.7,0.0,optimal,3.1006410769186914,3.0918293770000673
internal:relpscost,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,17,98,2.33,0.0,optimal,2.6630928120575845,2.6621735620001346
internal:relpscost,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,31,140,2.88,0.0,optimal,3.2785025192424655,3.2772712999999385
internal:relpscost,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,13,97,2.33,0.0,optimal,2.641483530867845,2.640343753000252
internal:relpscost,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,17,112,2.55,0.0,optimal,2.8774218359030783,2.876041240000177
gcnn:il,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,67,169,1.74,0.0,optimal,2.097116108983755,2.096505373999662
gcnn:il,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,71,145,1.7,0.0,optimal,1.964804629329592,1.9645628829998714
gcnn:il,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,73,171,1.8,0.0,optimal,2.106935274321586,2.106139896000059
gcnn:il,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,73,152,1.8,0.0,optimal,2.1161833251826465,2.1158045950000997
gcnn:il,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,69,162,1.79,0.0,optimal,2.0367707419209182,2.0360199350002404
gcnn:mdp,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,183,330,2.16,0.0,optimal,2.5750327510759234,2.573825276000207
gcnn:mdp,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,221,320,2.23,0.0,optimal,2.69669864885509,2.695369074000155
gcnn:mdp,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,173,270,2.08,0.0,optimal,2.4367735059931874,2.4357714439997835
gcnn:mdp,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,261,369,2.5,0.0,optimal,3.088005119934678,3.0866604980001284
gcnn:mdp,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,281,383,2.42,0.0,optimal,2.9406318268738687,2.9392465749997427
gcnn:tmdp+DFS,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,167,252,2.0,0.0,optimal,2.418947326950729,2.418918432999817
gcnn:tmdp+DFS,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,229,303,2.17,0.0,optimal,2.6556119602173567,2.6557102450001366
gcnn:tmdp+DFS,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,155,258,2.05,0.0,optimal,2.414646700024605,2.4140595489998304
gcnn:tmdp+DFS,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,219,321,2.18,0.0,optimal,2.737264798954129,2.736499026000274
gcnn:tmdp+DFS,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,247,339,2.32,0.0,optimal,2.8283765059895813,2.8273029339998175
gcnn:tmdp+ObjLim,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,181,280,2.07,0.0,optimal,2.513051737099886,2.5124091769998813
gcnn:tmdp+ObjLim,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,225,324,2.19,0.0,optimal,2.6987715028226376,2.6979042500001924
gcnn:tmdp+ObjLim,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,155,239,1.99,0.0,optimal,2.3809710228815675,2.3803629650001312
gcnn:tmdp+ObjLim,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,257,362,2.33,0.0,optimal,2.8299156250432134,2.8289998670002205
gcnn:tmdp+ObjLim,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,261,350,2.42,0.0,optimal,2.9412661818787456,2.9402761129999817
gcnn:iql_retro_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,79,201,1.83,0.0,optimal,2.14802950900048,2.148120652000216
gcnn:iql_retro_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,77,170,1.68,0.0,optimal,2.036611053161323,2.0364348769999197
gcnn:iql_retro_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,89,245,1.93,0.0,optimal,2.2905613388866186,2.290190813999743
gcnn:iql_retro_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,113,201,1.91,0.0,optimal,2.2834251541644335,2.282484137999745
gcnn:iql_retro_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,119,207,1.92,0.0,optimal,2.257574027404189,2.2567224219997115
gcnn:iql_tmdp+DFS_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,165,268,2.08,0.0,optimal,2.4229323300532997,2.421918800000185
gcnn:iql_tmdp+DFS_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,213,309,2.1,0.0,optimal,2.58843345195055,2.5871877409999797
gcnn:iql_tmdp+DFS_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,155,229,2.08,0.0,optimal,2.4675370431505144,2.466582147999816
gcnn:iql_tmdp+DFS_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,191,306,2.2,0.0,optimal,2.6090599936433136,2.608991975999743
gcnn:iql_tmdp+DFS_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,219,304,2.19,0.0,optimal,2.6460636970587075,2.644902944000023
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,261,361,2.44,0.0,optimal,2.984965961892158,2.9833627850002813
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,225,326,2.16,0.0,optimal,2.6864841720089316,2.685250112000176
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,265,372,2.53,0.0,optimal,3.058781406842172,3.0572255679999216
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,313,426,2.6,0.0,optimal,3.300421086139977,3.2986958999999842
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,329,404,2.48,0.0,optimal,3.1317755859345198,3.1302269419998083
gcnn:iql_mdp_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,243,384,2.43,0.0,optimal,3.0024061952717602,3.0023021540000627
gcnn:iql_mdp_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,239,346,2.16,0.0,optimal,2.706612175796181,2.706565244999638
gcnn:iql_mdp_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,165,253,2.03,0.0,optimal,2.4242186727933586,2.4231402049999815
gcnn:iql_mdp_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,229,340,2.39,0.0,optimal,2.896923894993961,2.895473275999848
gcnn:iql_mdp_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_18.lp,225,314,2.24,0.0,optimal,2.7009824072010815,2.700981874000263
internal:relpscost,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,3,79,2.38,0.0,optimal,2.6399084688164294,2.6307518449998497
internal:relpscost,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,3,72,2.3,0.0,optimal,2.498485267162323,2.497182520000024
internal:relpscost,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,1,62,2.14,0.0,optimal,2.311275447253138,2.3103252820001217
internal:relpscost,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,3,69,2.34,0.0,optimal,2.600863153114915,2.599710511000012
internal:relpscost,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,1,64,1.94,0.0,optimal,2.1500285835936666,2.1489896580001187
gcnn:il,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,19,82,1.68,0.0,optimal,1.87389145931229,1.8733891540000513
gcnn:il,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,19,81,1.65,0.0,optimal,1.8300802912563086,1.829551500999969
gcnn:il,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,13,71,1.63,0.0,optimal,1.827189418952912,1.8267363750001095
gcnn:il,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,17,77,1.69,0.0,optimal,1.861331885214895,1.8608277670000462
gcnn:il,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,17,81,1.67,0.0,optimal,1.840181949082762,1.8398324139998294
gcnn:mdp,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,69,134,1.83,0.0,optimal,2.0456824330613017,2.045349440999871
gcnn:mdp,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,33,89,1.67,0.0,optimal,1.8691610540263355,1.868643604999761
gcnn:mdp,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,59,119,1.81,0.0,optimal,1.9975909967906773,1.9969194599998445
gcnn:mdp,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,65,125,1.75,0.0,optimal,2.0184403783641756,2.018116373000339
gcnn:mdp,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,75,139,1.86,0.0,optimal,2.119943526573479,2.1191826489998675
gcnn:tmdp+DFS,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,69,133,1.9,0.0,optimal,2.1389231579378247,2.1382152730002417
gcnn:tmdp+DFS,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,53,117,1.74,0.0,optimal,1.9649430038407445,1.9645988180000131
gcnn:tmdp+DFS,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,61,140,1.84,0.0,optimal,2.0560391200706363,2.0553833200001463
gcnn:tmdp+DFS,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,67,140,1.79,0.0,optimal,2.045754889957607,2.045031918999939
gcnn:tmdp+DFS,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,71,136,1.87,0.0,optimal,2.1109471512027085,2.1102983470000254
gcnn:tmdp+ObjLim,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,67,131,1.9,0.0,optimal,2.1257074382156134,2.12499372900038
gcnn:tmdp+ObjLim,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,37,120,1.7,0.0,optimal,1.9147547390311956,1.9141895319999094
gcnn:tmdp+ObjLim,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,61,140,1.79,0.0,optimal,2.0458164867013693,2.0451989540001705
gcnn:tmdp+ObjLim,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,63,136,1.78,0.0,optimal,2.029269555117935,2.02844136099975
gcnn:tmdp+ObjLim,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,75,140,1.88,0.0,optimal,2.135649684816599,2.1348641609997685
gcnn:iql_retro_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,21,94,1.71,0.0,optimal,1.893837220966816,1.8933634659997551
gcnn:iql_retro_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,21,106,1.69,0.0,optimal,1.8562519229017198,1.855841529999907
gcnn:iql_retro_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,21,78,1.66,0.0,optimal,1.8530092579312623,1.8529829659996722
gcnn:iql_retro_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,19,84,1.68,0.0,optimal,1.8856212827377021,1.8855594510000628
gcnn:iql_retro_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,21,89,1.71,0.0,optimal,1.8786362740211189,1.8781219419997797
gcnn:iql_tmdp+DFS_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,65,132,1.82,0.0,optimal,2.05503972992301,2.054422881999926
gcnn:iql_tmdp+DFS_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,85,173,1.89,0.0,optimal,2.144572091754526,2.14383404299997
gcnn:iql_tmdp+DFS_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,65,145,1.79,0.0,optimal,2.03034614212811,2.0296747889997278
gcnn:iql_tmdp+DFS_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,57,119,1.74,0.0,optimal,1.9943833090364933,1.9937358090000998
gcnn:iql_tmdp+DFS_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,75,140,1.88,0.0,optimal,2.1157644409686327,2.1151593340000545
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,53,115,1.81,0.0,optimal,2.015594941098243,2.0150051219998204
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,43,104,1.68,0.0,optimal,1.8729392192326486,1.8725147569998626
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,53,111,1.85,0.0,optimal,2.0694002751260996,2.0688282800001616
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,47,109,1.81,0.0,optimal,2.0591021683067083,2.0584394130000874
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,69,133,1.85,0.0,optimal,2.0998518741689622,2.099180312000044
gcnn:iql_mdp_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,61,172,1.84,0.0,optimal,2.0871215569786727,2.0864190050001525
gcnn:iql_mdp_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,104,211,1.94,0.0,optimal,2.2447054153308272,2.243786277000254
gcnn:iql_mdp_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,67,140,1.82,0.0,optimal,2.0514841373078525,2.0508335409999745
gcnn:iql_mdp_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,63,125,1.76,0.0,optimal,2.017776219174266,2.017437771999994
gcnn:iql_mdp_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_19.lp,75,139,1.91,0.0,optimal,2.123766295146197,2.123055841999758
internal:relpscost,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,19,125,3.54,0.0,optimal,4.008442881051451,3.999438032999933
internal:relpscost,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,13,109,3.47,0.0,optimal,3.8172744079492986,3.815814546999718
internal:relpscost,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,17,136,4.12,0.0,optimal,4.533883853815496,4.531961519000106
internal:relpscost,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,15,112,3.31,0.0,optimal,3.7122198319993913,3.7104443960001845
internal:relpscost,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,29,155,3.89,0.0,optimal,4.281564088072628,4.279663530000107
gcnn:il,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,89,269,2.3,0.0,optimal,2.7108596661128104,2.7091848159998335
gcnn:il,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,93,292,2.41,0.0,optimal,2.7329441010951996,2.7319267930001843
gcnn:il,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,91,257,2.4,0.0,optimal,2.7303164252080023,2.73000960499985
gcnn:il,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,89,238,2.39,0.0,optimal,2.7152642072178423,2.7148348349996922
gcnn:il,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,81,254,2.3,0.0,optimal,2.662532544694841,2.661603477999961
gcnn:mdp,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,685,892,4.35,0.0,optimal,5.301615124102682,5.297987064000154
gcnn:mdp,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,545,672,3.75,0.0,optimal,4.535136985126883,4.535489200000029
gcnn:mdp,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,765,940,4.53,0.0,optimal,5.594573155045509,5.594891822000136
gcnn:mdp,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,373,596,3.44,0.0,optimal,4.228243918623775,4.228330654999809
gcnn:mdp,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,397,587,3.45,0.0,optimal,4.144825997296721,4.142582260999916
gcnn:tmdp+DFS,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,683,952,4.31,0.0,optimal,5.461810348089784,5.45959888599964
gcnn:tmdp+DFS,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,537,724,3.71,0.0,optimal,4.548975537996739,4.546147823999945
gcnn:tmdp+DFS,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,749,962,4.53,0.0,optimal,5.615154483821243,5.615421976000107
gcnn:tmdp+DFS,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,355,562,3.35,0.0,optimal,4.05008491827175,4.047822181999891
gcnn:tmdp+DFS,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,373,545,3.34,0.0,optimal,3.9627476083114743,3.9628218879997803
gcnn:tmdp+ObjLim,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,685,936,4.41,0.0,optimal,5.455017530824989,5.455437407999852
gcnn:tmdp+ObjLim,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,527,653,3.5,0.0,optimal,4.419278610963374,4.416568946000098
gcnn:tmdp+ObjLim,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,759,971,4.54,0.0,optimal,5.608194041065872,5.6086528310001995
gcnn:tmdp+ObjLim,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,359,563,3.35,0.0,optimal,4.16989311017096,4.169872638000015
gcnn:tmdp+ObjLim,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,369,542,3.39,0.0,optimal,3.9821783592924476,3.9801148799997463
gcnn:iql_retro_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,125,326,2.51,0.0,optimal,2.96138115786016,2.9611555060000683
gcnn:iql_retro_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,155,388,2.63,0.0,optimal,3.1521074902266264,3.1505919930000346
gcnn:iql_retro_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,125,285,2.56,0.0,optimal,2.9062194316647947,2.9059413690001747
gcnn:iql_retro_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,127,347,2.67,0.0,optimal,3.1391826970502734,3.1378768970002966
gcnn:iql_retro_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,139,363,2.67,0.0,optimal,3.084252896718681,3.0839895070002967
gcnn:iql_tmdp+DFS_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,601,793,4.01,0.0,optimal,4.905290778726339,4.902968364000117
gcnn:iql_tmdp+DFS_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,453,702,3.48,0.0,optimal,4.226890413090587,4.227942094999889
gcnn:iql_tmdp+DFS_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,665,871,4.18,0.0,optimal,5.391691395547241,5.3883324539997375
gcnn:iql_tmdp+DFS_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,319,494,3.17,0.0,optimal,3.860308256931603,3.8583508659999097
gcnn:iql_tmdp+DFS_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,327,533,3.17,0.0,optimal,3.740693110972643,3.7385832600002686
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,359,501,3.1,0.0,optimal,3.816496727988124,3.814580834000026
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,453,682,3.52,0.0,optimal,4.286965190898627,4.284410974999901
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,259,380,2.92,0.0,optimal,3.5140949771739542,3.5126314670001193
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,273,460,3.13,0.0,optimal,3.7276325719431043,3.727535300999989
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,237,426,2.9,0.0,optimal,3.4048012010753155,3.4046496200003276
gcnn:iql_mdp_off,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,731,960,4.45,0.0,optimal,5.58368486398831,5.5799393039997085
gcnn:iql_mdp_off,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,547,686,3.66,0.0,optimal,4.604068600106984,4.601092105000134
gcnn:iql_mdp_off,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,1749,2075,7.46,0.0,optimal,9.794094953220338,9.786852340000223
gcnn:iql_mdp_off,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,571,761,3.99,0.0,optimal,4.8853048058226705,4.8858097199999975
gcnn:iql_mdp_off,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_20.lp,379,525,3.28,0.0,optimal,3.9248454361222684,3.9226980930002355
internal:relpscost,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,17,113,3.33,0.0,optimal,3.708039489109069,3.6988743599999907
internal:relpscost,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,13,98,3.35,0.0,optimal,3.628044059034437,3.6264917459998287
internal:relpscost,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,23,124,3.48,0.0,optimal,3.9035449167713523,3.9020041909998326
internal:relpscost,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,17,117,3.53,0.0,optimal,3.957677566912025,3.9564490079997086
internal:relpscost,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,23,125,3.5,0.0,optimal,3.893595995847136,3.8919086679998145
gcnn:il,0,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,89,212,2.39,0.0,optimal,2.7505135918036103,2.7455323260001023
gcnn:il,1,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,85,201,2.39,0.0,optimal,2.6974036968313158,2.6969283610001185
gcnn:il,2,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,87,205,2.37,0.0,optimal,2.736590621061623,2.7355462209998223
gcnn:il,3,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,87,206,2.52,0.0,optimal,2.9659562334418297,2.965643572999852
gcnn:il,4,test,data/instances/setcover/test_400r_750c_0.05d/instance_21.lp,85,212,2.5,0.0,optimal,2.7502595242112875,2.7492245349999394
