policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
gcnn:iql_tmdp+DFS_off,0,test,data/instances/cauctions/test_100_500/instance_21.lp,24,70,0.86,0.0,optimal,1.0456585721112788,1.045188545999963
gcnn:iql_tmdp+DFS_off,1,test,data/instances/cauctions/test_100_500/instance_21.lp,33,97,0.99,0.0,optimal,1.1876562270335853,1.1872417849999692
gcnn:iql_tmdp+DFS_off,2,test,data/instances/cauctions/test_100_500/instance_21.lp,49,122,0.97,0.0,optimal,1.1890744850970805,1.1886531469999682
gcnn:iql_tmdp+DFS_off,3,test,data/instances/cauctions/test_100_500/instance_21.lp,34,142,1.17,0.0,optimal,1.4049412687309086,1.4046588420001171
gcnn:iql_tmdp+DFS_off,4,test,data/instances/cauctions/test_100_500/instance_21.lp,34,99,1.15,0.0,optimal,1.4042574279010296,1.4035432749999472
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/cauctions/test_100_500/instance_21.lp,37,84,0.89,0.0,optimal,1.074711455963552,1.0742127369999253
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/cauctions/test_100_500/instance_21.lp,21,94,0.98,0.0,optimal,1.1819891459308565,1.1814293590000489
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/cauctions/test_100_500/instance_21.lp,41,117,0.93,0.0,optimal,1.1613031779415905,1.1609906090000095
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/cauctions/test_100_500/instance_21.lp,35,133,1.14,0.0,optimal,1.381104227155447,1.3803381600000648
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/cauctions/test_100_500/instance_21.lp,30,95,1.15,0.0,optimal,1.386812247801572,1.3862724919999891
gcnn:iql_mdp_off,0,test,data/instances/cauctions/test_100_500/instance_21.lp,29,87,0.93,0.0,optimal,1.092685435898602,1.0923490350000975
gcnn:iql_mdp_off,1,test,data/instances/cauctions/test_100_500/instance_21.lp,35,110,1.03,0.0,optimal,1.2176679777912796,1.2170383999998649
gcnn:iql_mdp_off,2,test,data/instances/cauctions/test_100_500/instance_21.lp,53,118,0.98,0.0,optimal,1.20311981998384,1.2023895679999441
gcnn:iql_mdp_off,3,test,data/instances/cauctions/test_100_500/instance_21.lp,27,92,1.07,0.0,optimal,1.281033359002322,1.2803460269999505
gcnn:iql_mdp_off,4,test,data/instances/cauctions/test_100_500/instance_21.lp,25,90,1.13,0.0,optimal,1.3985079522244632,1.3977759179999794
internal:relpscost,0,test,data/instances/cauctions/test_100_500/instance_22.lp,3,56,1.12,0.0,optimal,1.3529903888702393,1.3498286500000631
internal:relpscost,1,test,data/instances/cauctions/test_100_500/instance_22.lp,5,71,1.59,0.0,optimal,1.88138179294765,1.8809278400001403
internal:relpscost,2,test,data/instances/cauctions/test_100_500/instance_22.lp,4,78,1.38,0.0,optimal,1.602596113923937,1.6019888700000138
internal:relpscost,3,test,data/instances/cauctions/test_100_500/instance_22.lp,5,76,2.06,0.0,optimal,2.3915470759384334,2.3906797700001334
internal:relpscost,4,test,data/instances/cauctions/test_100_500/instance_22.lp,13,106,2.46,0.0,optimal,2.9525051680393517,2.9509410030000254
gcnn:il,0,test,data/instances/cauctions/test_100_500/instance_22.lp,33,95,0.89,0.0,optimal,1.076199752278626,1.075969372000145
gcnn:il,1,test,data/instances/cauctions/test_100_500/instance_22.lp,45,138,1.0,0.0,optimal,1.2061238568276167,1.2054169680000086
gcnn:il,2,test,data/instances/cauctions/test_100_500/instance_22.lp,32,91,0.81,0.0,optimal,0.9816777128726244,0.9813065440000628
gcnn:il,3,test,data/instances/cauctions/test_100_500/instance_22.lp,53,158,1.17,0.0,optimal,1.4286816967651248,1.4279108619998624
gcnn:il,4,test,data/instances/cauctions/test_100_500/instance_22.lp,37,162,1.08,0.0,optimal,1.302594006061554,1.301922955000009
gcnn:mdp,0,test,data/instances/cauctions/test_100_500/instance_22.lp,53,96,0.89,0.0,optimal,1.1029984010383487,1.1024367570000777
gcnn:mdp,1,test,data/instances/cauctions/test_100_500/instance_22.lp,62,133,1.03,0.0,optimal,1.273381335195154,1.2726675429998977
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_22.lp,67,126,0.86,0.0,optimal,1.0795694049447775,1.0791120760000013
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_22.lp,95,155,1.22,0.0,optimal,1.561113108880818,1.5602865559999373
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_22.lp,99,182,1.16,0.0,optimal,1.4322706339880824,1.431366134999962
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_22.lp,47,91,0.93,0.0,optimal,1.1011800561100245,1.1007114869998986
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_22.lp,51,121,1.02,0.0,optimal,1.1902673281729221,1.1896633419999034
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_22.lp,72,130,0.88,0.0,optimal,1.0947605618275702,1.094292059000054
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_22.lp,75,142,1.23,0.0,optimal,1.4962261919863522,1.495440305999864
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_22.lp,72,193,1.15,0.0,optimal,1.422331959940493,1.4215701250000166
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_22.lp,61,128,0.95,0.0,optimal,1.1768763037398458,1.1766073440001037
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_22.lp,49,119,0.98,0.0,optimal,1.2054649842903018,1.2048058029999993
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_22.lp,72,130,0.9,0.0,optimal,1.0922256759367883,1.0917144190000272
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_22.lp,76,139,1.19,0.0,optimal,1.4857671447098255,1.4850498089999746
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_22.lp,65,143,1.13,0.0,optimal,1.339067307766527,1.3382838099998935
gcnn:iql_retro_off,0,test,data/instances/cauctions/test_100_500/instance_22.lp,55,107,0.91,0.0,optimal,1.1416922002099454,1.1411270819999118
gcnn:iql_retro_off,1,test,data/instances/cauctions/test_100_500/instance_22.lp,53,126,1.02,0.0,optimal,1.2149939462542534,1.2142767999998796
gcnn:iql_retro_off,2,test,data/instances/cauctions/test_100_500/instance_22.lp,61,118,0.86,0.0,optimal,1.073681137058884,1.073242233999963
gcnn:iql_retro_off,3,test,data/instances/cauctions/test_100_500/instance_22.lp,57,139,1.16,0.0,optimal,1.3816831670701504,1.3810034649998215
gcnn:iql_retro_off,4,test,data/instances/cauctions/test_100_500/instance_22.lp,132,231,1.31,0.0,optimal,1.605584116652608,1.6046366579998903
gcnn:iql_tmdp+DFS_off,0,test,data/instances/cauctions/test_100_500/instance_22.lp,39,90,0.9,0.0,optimal,1.0981429871171713,1.097642704000009
gcnn:iql_tmdp+DFS_off,1,test,data/instances/cauctions/test_100_500/instance_22.lp,55,135,1.04,0.0,optimal,1.240615646354854,1.2400079090000418
gcnn:iql_tmdp+DFS_off,2,test,data/instances/cauctions/test_100_500/instance_22.lp,66,123,0.91,0.0,optimal,1.0989528731442988,1.0984504520001792
gcnn:iql_tmdp+DFS_off,3,test,data/instances/cauctions/test_100_500/instance_22.lp,55,150,1.18,0.0,optimal,1.4182068798691034,1.4178214300000036
gcnn:iql_tmdp+DFS_off,4,test,data/instances/cauctions/test_100_500/instance_22.lp,47,134,1.02,0.0,optimal,1.2870895001105964,1.2864333249999618
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/cauctions/test_100_500/instance_22.lp,52,112,0.95,0.0,optimal,1.1530615016818047,1.1524763449999682
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/cauctions/test_100_500/instance_22.lp,65,126,1.0,0.0,optimal,1.261221915949136,1.2609149899999466
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/cauctions/test_100_500/instance_22.lp,63,187,0.96,0.0,optimal,1.1676523857749999,1.167517355999962
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/cauctions/test_100_500/instance_22.lp,53,156,1.21,0.0,optimal,1.4110580519773066,1.410720868999988
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/cauctions/test_100_500/instance_22.lp,52,170,1.11,0.0,optimal,1.3885854668915272,1.3878484710000976
gcnn:iql_mdp_off,0,test,data/instances/cauctions/test_100_500/instance_22.lp,40,146,0.94,0.0,optimal,1.132537449710071,1.1320003690000249
gcnn:iql_mdp_off,1,test,data/instances/cauctions/test_100_500/instance_22.lp,79,141,1.07,0.0,optimal,1.2981886081397533,1.2975150400000075
gcnn:iql_mdp_off,2,test,data/instances/cauctions/test_100_500/instance_22.lp,59,114,0.86,0.0,optimal,1.0553317875601351,1.0548900510000294
gcnn:iql_mdp_off,3,test,data/instances/cauctions/test_100_500/instance_22.lp,57,154,1.18,0.0,optimal,1.4278867389075458,1.4275329160000183
gcnn:iql_mdp_off,4,test,data/instances/cauctions/test_100_500/instance_22.lp,59,147,1.12,0.0,optimal,1.3363362313248217,1.335643291999986
internal:relpscost,0,test,data/instances/cauctions/test_100_500/instance_23.lp,3,43,0.78,0.0,optimal,0.9109935760498047,0.9026662910000596
internal:relpscost,1,test,data/instances/cauctions/test_100_500/instance_23.lp,3,61,1.02,0.0,optimal,1.228771407622844,1.2284631309998986
internal:relpscost,2,test,data/instances/cauctions/test_100_500/instance_23.lp,3,55,0.93,0.0,optimal,1.097716397140175,1.0972988569999416
internal:relpscost,3,test,data/instances/cauctions/test_100_500/instance_23.lp,3,56,0.92,0.0,optimal,1.0897580590099096,1.0893270760000178
internal:relpscost,4,test,data/instances/cauctions/test_100_500/instance_23.lp,3,61,1.04,0.0,optimal,1.2245777980424464,1.2238750930000606
gcnn:il,0,test,data/instances/cauctions/test_100_500/instance_23.lp,25,63,0.63,0.0,optimal,0.8183319508098066,0.818129289999888
gcnn:il,1,test,data/instances/cauctions/test_100_500/instance_23.lp,35,79,0.7,0.0,optimal,0.8782160473056138,0.8777895239998088
gcnn:il,2,test,data/instances/cauctions/test_100_500/instance_23.lp,27,76,0.77,0.0,optimal,0.8958141710609198,0.8955002949999198
gcnn:il,3,test,data/instances/cauctions/test_100_500/instance_23.lp,30,82,0.73,0.0,optimal,0.8693724758923054,0.8690295780002089
gcnn:il,4,test,data/instances/cauctions/test_100_500/instance_23.lp,25,68,0.73,0.0,optimal,0.8596129822544754,0.8592694820001725
gcnn:mdp,0,test,data/instances/cauctions/test_100_500/instance_23.lp,75,114,0.77,0.0,optimal,0.9435976520180702,0.9429613849999896
gcnn:mdp,1,test,data/instances/cauctions/test_100_500/instance_23.lp,47,108,0.77,0.0,optimal,0.9381702188402414,0.9376706089999516
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_23.lp,80,162,0.88,0.0,optimal,1.11291308933869,1.112830577000068
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_23.lp,91,166,0.87,0.0,optimal,1.100011925213039,1.0998363409999001
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_23.lp,93,147,0.83,0.0,optimal,1.0832647779025137,1.0827117119999912
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_23.lp,35,80,0.68,0.0,optimal,0.8509387858211994,0.8505205290000504
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_23.lp,33,74,0.7,0.0,optimal,0.8918785532005131,0.891481856000155
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_23.lp,39,96,0.78,0.0,optimal,0.9534462732262909,0.9530805819999841
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_23.lp,41,102,0.77,0.0,optimal,0.9211901905946434,0.9207261280000694
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_23.lp,43,103,0.75,0.0,optimal,0.9426492778584361,0.942437363999943
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_23.lp,33,78,0.68,0.0,optimal,0.8552347240038216,0.8550074129998393
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_23.lp,31,78,0.69,0.0,optimal,0.879078870639205,0.8790095479998854
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_23.lp,43,110,0.78,0.0,optimal,0.9626893899403512,0.962283897999896
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_23.lp,56,119,0.79,0.0,optimal,0.966876263730228,0.9664147109999703
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_23.lp,35,80,0.72,0.0,optimal,0.891205224674195,0.8911033089998455
gcnn:iql_retro_off,0,test,data/instances/cauctions/test_100_500/instance_23.lp,41,88,0.74,0.0,optimal,0.8796471785753965,0.8794283639999776
gcnn:iql_retro_off,1,test,data/instances/cauctions/test_100_500/instance_23.lp,27,73,0.7,0.0,optimal,0.8725333763286471,0.8721996540000418
gcnn:iql_retro_off,2,test,data/instances/cauctions/test_100_500/instance_23.lp,39,95,0.77,0.0,optimal,0.9506716309115291,0.9502543030000652
gcnn:iql_retro_off,3,test,data/instances/cauctions/test_100_500/instance_23.lp,36,108,0.76,0.0,optimal,0.9324845089577138,0.932035783999936
gcnn:iql_retro_off,4,test,data/instances/cauctions/test_100_500/instance_23.lp,49,109,0.78,0.0,optimal,0.9580822032876313,0.9576671209999859
gcnn:iql_tmdp+DFS_off,0,test,data/instances/cauctions/test_100_500/instance_23.lp,39,91,0.74,0.0,optimal,0.8867885321378708,0.8863687309999477
gcnn:iql_tmdp+DFS_off,1,test,data/instances/cauctions/test_100_500/instance_23.lp,27,76,0.7,0.0,optimal,0.8678784780204296,0.8674428930000886
gcnn:iql_tmdp+DFS_off,2,test,data/instances/cauctions/test_100_500/instance_23.lp,31,90,0.78,0.0,optimal,0.9236357128247619,0.923396356000012
gcnn:iql_tmdp+DFS_off,3,test,data/instances/cauctions/test_100_500/instance_23.lp,33,119,0.75,0.0,optimal,0.9318449748679996,0.9315926869999203
gcnn:iql_tmdp+DFS_off,4,test,data/instances/cauctions/test_100_500/instance_23.lp,49,98,0.75,0.0,optimal,0.9357174262404442,0.9352688200001467
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/cauctions/test_100_500/instance_23.lp,39,80,0.7,0.0,optimal,0.8652784200385213,0.8648793859999842
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/cauctions/test_100_500/instance_23.lp,23,69,0.68,0.0,optimal,0.8473606873303652,0.8470118909999655
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/cauctions/test_100_500/instance_23.lp,45,105,0.79,0.0,optimal,0.9632193334400654,0.9627226380000593
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/cauctions/test_100_500/instance_23.lp,37,99,0.75,0.0,optimal,0.9272648580372334,0.926845349000132
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/cauctions/test_100_500/instance_23.lp,39,94,0.74,0.0,optimal,0.920034705195576,0.9198423309999271
gcnn:iql_mdp_off,0,test,data/instances/cauctions/test_100_500/instance_23.lp,29,74,0.65,0.0,optimal,0.847396481782198,0.847044920999906
gcnn:iql_mdp_off,1,test,data/instances/cauctions/test_100_500/instance_23.lp,25,70,0.7,0.0,optimal,0.8532976508140564,0.8528914369999256
gcnn:iql_mdp_off,2,test,data/instances/cauctions/test_100_500/instance_23.lp,39,93,0.75,0.0,optimal,0.9511450990103185,0.9509477419999257
gcnn:iql_mdp_off,3,test,data/instances/cauctions/test_100_500/instance_23.lp,39,83,0.68,0.0,optimal,0.895739724393934,0.895288335000032
gcnn:iql_mdp_off,4,test,data/instances/cauctions/test_100_500/instance_23.lp,50,103,0.78,0.0,optimal,0.9519632360897958,0.9517106250000325
internal:relpscost,0,test,data/instances/cauctions/test_100_500/instance_24.lp,7,90,1.84,0.0,optimal,2.161162205040455,2.152550367999993
internal:relpscost,1,test,data/instances/cauctions/test_100_500/instance_24.lp,3,51,1.06,0.0,optimal,1.2375734611414373,1.2368856969999342
internal:relpscost,2,test,data/instances/cauctions/test_100_500/instance_24.lp,3,54,1.27,0.0,optimal,1.4428625209257007,1.4423191050000241
internal:relpscost,3,test,data/instances/cauctions/test_100_500/instance_24.lp,3,54,1.23,0.0,optimal,1.441136206034571,1.440123943999879
internal:relpscost,4,test,data/instances/cauctions/test_100_500/instance_24.lp,3,48,1.21,0.0,optimal,1.360296041239053,1.3595688610000707
gcnn:il,0,test,data/instances/cauctions/test_100_500/instance_24.lp,33,122,1.05,0.0,optimal,1.2698760852217674,1.2691898799998853
gcnn:il,1,test,data/instances/cauctions/test_100_500/instance_24.lp,29,104,0.86,0.0,optimal,1.0207313923165202,1.0204269219998423
gcnn:il,2,test,data/instances/cauctions/test_100_500/instance_24.lp,29,95,0.9,0.0,optimal,1.0718983132392168,1.0716416929999468
gcnn:il,3,test,data/instances/cauctions/test_100_500/instance_24.lp,29,98,0.98,0.0,optimal,1.1331960833631456,1.1328336419999232
gcnn:il,4,test,data/instances/cauctions/test_100_500/instance_24.lp,27,95,0.87,0.0,optimal,1.0194649207405746,1.018930957999828
gcnn:mdp,0,test,data/instances/cauctions/test_100_500/instance_24.lp,59,115,1.08,0.0,optimal,1.2956760311499238,1.2952054079999016
gcnn:mdp,1,test,data/instances/cauctions/test_100_500/instance_24.lp,71,155,0.93,0.0,optimal,1.1558180884458125,1.155203462000145
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_24.lp,53,103,0.96,0.0,optimal,1.1168451691046357,1.116234084000098
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_24.lp,57,129,1.05,0.0,optimal,1.2110157138668,1.2103909039999508
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_24.lp,61,117,0.93,0.0,optimal,1.1008600178174675,1.1006603749999613
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_24.lp,49,126,1.09,0.0,optimal,1.3053838633932173,1.3045823110001038
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_24.lp,48,114,0.87,0.0,optimal,1.085460350383073,1.0851996159999544
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_24.lp,55,102,0.91,0.0,optimal,1.1401500520296395,1.1398297650000586
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_24.lp,71,148,1.05,0.0,optimal,1.3013435839675367,1.3009767670000656
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_24.lp,59,138,0.9,0.0,optimal,1.132171172183007,1.1321366720001151
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_24.lp,47,128,1.06,0.0,optimal,1.2952830512076616,1.2948634680001305
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_24.lp,48,114,0.9,0.0,optimal,1.0896384762600064,1.0894030580000162
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_24.lp,53,100,0.92,0.0,optimal,1.1223393501713872,1.1217823320000662
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_24.lp,69,146,1.08,0.0,optimal,1.3259717072360218,1.3256097080000018
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_24.lp,65,157,0.94,0.0,optimal,1.1574113629758358,1.1571578900000077
gcnn:iql_retro_off,0,test,data/instances/cauctions/test_100_500/instance_24.lp,57,123,1.05,0.0,optimal,1.2907529547810555,1.289901392999809
gcnn:iql_retro_off,1,test,data/instances/cauctions/test_100_500/instance_24.lp,47,113,0.88,0.0,optimal,1.0671111489646137,1.0668927359999998
gcnn:iql_retro_off,2,test,data/instances/cauctions/test_100_500/instance_24.lp,57,131,0.99,0.0,optimal,1.1637404253706336,1.1634303450000516
gcnn:iql_retro_off,3,test,data/instances/cauctions/test_100_500/instance_24.lp,55,141,1.01,0.0,optimal,1.2278449921868742,1.2274803830000565
gcnn:iql_retro_off,4,test,data/instances/cauctions/test_100_500/instance_24.lp,63,113,0.9,0.0,optimal,1.1154469037428498,1.1151332179999827
gcnn:iql_tmdp+DFS_off,0,test,data/instances/cauctions/test_100_500/instance_24.lp,55,115,1.09,0.0,optimal,1.3007643390446901,1.3004412579998643
gcnn:iql_tmdp+DFS_off,1,test,data/instances/cauctions/test_100_500/instance_24.lp,49,111,0.9,0.0,optimal,1.079325002618134,1.0787898959999893
gcnn:iql_tmdp+DFS_off,2,test,data/instances/cauctions/test_100_500/instance_24.lp,53,111,0.92,0.0,optimal,1.1576748378574848,1.1570907969999098
gcnn:iql_tmdp+DFS_off,3,test,data/instances/cauctions/test_100_500/instance_24.lp,61,135,1.01,0.0,optimal,1.2261118846945465,1.2258221909999065
gcnn:iql_tmdp+DFS_off,4,test,data/instances/cauctions/test_100_500/instance_24.lp,57,115,0.91,0.0,optimal,1.087225480005145,1.086625844000082
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/cauctions/test_100_500/instance_24.lp,51,112,1.04,0.0,optimal,1.2820079317316413,1.281250972999942
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/cauctions/test_100_500/instance_24.lp,43,127,0.9,0.0,optimal,1.07548718014732,1.0752399069999683
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/cauctions/test_100_500/instance_24.lp,51,118,1.0,0.0,optimal,1.1436657989397645,1.1433417789999112
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/cauctions/test_100_500/instance_24.lp,57,135,1.01,0.0,optimal,1.2269817283377051,1.226274950000061
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/cauctions/test_100_500/instance_24.lp,49,90,0.82,0.0,optimal,1.0378875881433487,1.0372333440000148
gcnn:iql_mdp_off,0,test,data/instances/cauctions/test_100_500/instance_24.lp,65,123,1.08,0.0,optimal,1.314914760645479,1.3145740820000356
gcnn:iql_mdp_off,1,test,data/instances/cauctions/test_100_500/instance_24.lp,51,139,0.92,0.0,optimal,1.1106776800006628,1.110421944999871
gcnn:iql_mdp_off,2,test,data/instances/cauctions/test_100_500/instance_24.lp,49,123,0.9,0.0,optimal,1.154190945904702,1.1537666470001113
gcnn:iql_mdp_off,3,test,data/instances/cauctions/test_100_500/instance_24.lp,43,139,1.0,0.0,optimal,1.2118309359066188,1.2116276669999024
gcnn:iql_mdp_off,4,test,data/instances/cauctions/test_100_500/instance_24.lp,59,122,0.89,0.0,optimal,1.0992384292185307,1.0986583339999925
internal:relpscost,0,test,data/instances/cauctions/test_100_500/instance_25.lp,3,55,0.92,0.0,optimal,1.1363023011945188,1.133263075000059
internal:relpscost,1,test,data/instances/cauctions/test_100_500/instance_25.lp,3,56,1.6,0.0,optimal,1.832977402023971,1.832679053999982
internal:relpscost,2,test,data/instances/cauctions/test_100_500/instance_25.lp,7,76,2.07,0.0,optimal,2.3835281329229474,2.3828650109999217
internal:relpscost,3,test,data/instances/cauctions/test_100_500/instance_25.lp,5,66,1.26,0.0,optimal,1.5271081198006868,1.5266086749998067
internal:relpscost,4,test,data/instances/cauctions/test_100_500/instance_25.lp,5,63,1.22,0.0,optimal,1.421840087044984,1.4213141860000178
gcnn:il,0,test,data/instances/cauctions/test_100_500/instance_25.lp,59,130,0.84,0.0,optimal,1.059954899828881,1.0597795579999456
gcnn:il,1,test,data/instances/cauctions/test_100_500/instance_25.lp,35,97,0.79,0.0,optimal,0.9816490160301328,0.9812638360001529
gcnn:il,2,test,data/instances/cauctions/test_100_500/instance_25.lp,23,84,0.86,0.0,optimal,1.0027599888853729,1.0024610450000182
gcnn:il,3,test,data/instances/cauctions/test_100_500/instance_25.lp,50,131,0.98,0.0,optimal,1.2175994459539652,1.217301050999822
gcnn:il,4,test,data/instances/cauctions/test_100_500/instance_25.lp,31,133,0.96,0.0,optimal,1.178462976589799,1.177803294000114
gcnn:mdp,0,test,data/instances/cauctions/test_100_500/instance_25.lp,69,168,0.86,0.0,optimal,1.1342644710093737,1.1336150450001696
gcnn:mdp,1,test,data/instances/cauctions/test_100_500/instance_25.lp,109,188,1.01,0.0,optimal,1.280611151829362,1.280529093000041
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_25.lp,283,443,1.55,0.0,optimal,2.0758701357990503,2.07605079200016
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_25.lp,97,161,1.07,0.0,optimal,1.2952876980416477,1.2951116839999486
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_25.lp,107,228,1.1,0.0,optimal,1.4287763447500765,1.4279746879999493
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_25.lp,53,157,0.9,0.0,optimal,1.0930967079475522,1.0925372589999824
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_25.lp,53,132,0.82,0.0,optimal,1.0653057489544153,1.064564098000119
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_25.lp,57,119,0.9,0.0,optimal,1.1224061781540513,1.1222475120002855
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_25.lp,50,108,0.99,0.0,optimal,1.1479436769150198,1.1477141899999879
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_25.lp,77,179,1.06,0.0,optimal,1.2908201687969267,1.2906607019999683
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_25.lp,46,123,0.8,0.0,optimal,1.0311828958801925,1.0306367650000539
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_25.lp,55,134,0.85,0.0,optimal,1.0635631317272782,1.0631036830000085
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_25.lp,53,125,0.92,0.0,optimal,1.1189570599235594,1.1186876790002316
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_25.lp,73,137,0.98,0.0,optimal,1.2321942700073123,1.2319527689996903
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_25.lp,41,106,0.94,0.0,optimal,1.1262527597136796,1.1257546370002274
gcnn:iql_retro_off,0,test,data/instances/cauctions/test_100_500/instance_25.lp,44,101,0.77,0.0,optimal,0.9711834290064871,0.970645188999697
gcnn:iql_retro_off,1,test,data/instances/cauctions/test_100_500/instance_25.lp,63,114,0.87,0.0,optimal,1.0571841709315777,1.056727549000243
gcnn:iql_retro_off,2,test,data/instances/cauctions/test_100_500/instance_25.lp,53,122,0.9,0.0,optimal,1.1162582291290164,1.115996430999985
gcnn:iql_retro_off,3,test,data/instances/cauctions/test_100_500/instance_25.lp,53,112,1.0,0.0,optimal,1.1771627189591527,1.1768602530000862
gcnn:iql_retro_off,4,test,data/instances/cauctions/test_100_500/instance_25.lp,57,140,0.99,0.0,optimal,1.1804681280627847,1.1801458809995893
gcnn:iql_tmdp+DFS_off,0,test,data/instances/cauctions/test_100_500/instance_25.lp,46,112,0.85,0.0,optimal,1.0080208838917315,1.0079732990002412
gcnn:iql_tmdp+DFS_off,1,test,data/instances/cauctions/test_100_500/instance_25.lp,63,123,0.85,0.0,optimal,1.0527441557496786,1.0526054299998577
gcnn:iql_tmdp+DFS_off,2,test,data/instances/cauctions/test_100_500/instance_25.lp,59,116,0.94,0.0,optimal,1.1137417117133737,1.113556195000001
gcnn:iql_tmdp+DFS_off,3,test,data/instances/cauctions/test_100_500/instance_25.lp,52,119,0.99,0.0,optimal,1.1780283087864518,1.1776889050001955
gcnn:iql_tmdp+DFS_off,4,test,data/instances/cauctions/test_100_500/instance_25.lp,85,179,1.07,0.0,optimal,1.2857413250021636,1.2848090940001384
