policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
gcnn:il,4,test,data/instances/indset/test_500_4/instance_3.lp,3406,3635,21.4,0.0,optimal,25.653125296114013,25.657110896000063
gcnn:mdp,0,test,data/instances/indset/test_500_4/instance_3.lp,252390,255618,873.43,0.0,optimal,1106.5558947240934,1106.1956464300001
gcnn:mdp,1,test,data/instances/indset/test_500_4/instance_3.lp,958198,988454,3600.0,0.020930232558139535,timelimit,4512.194033459062,4513.536488809
gcnn:mdp,2,test,data/instances/indset/test_500_4/instance_3.lp,5455,5555,24.29,0.0,optimal,29.80423098988831,29.81270695100011
gcnn:mdp,3,test,data/instances/indset/test_500_4/instance_3.lp,2846,3012,16.82,0.0,optimal,20.563520779134706,20.56893177300026
gcnn:mdp,4,test,data/instances/indset/test_500_4/instance_3.lp,4879,4994,21.2,0.0,optimal,26.029365533031523,26.037945258000036
gcnn:tmdp+DFS,0,test,data/instances/indset/test_500_4/instance_3.lp,301937,306590,1085.18,0.0,optimal,1365.730999348918,1366.27386115
gcnn:tmdp+DFS,1,test,data/instances/indset/test_500_4/instance_3.lp,952457,984777,3600.0,0.020542635658914683,timelimit,4511.540142850019,4511.989277663999
gcnn:tmdp+DFS,2,test,data/instances/indset/test_500_4/instance_3.lp,5131,5225,23.73,0.0,optimal,28.886422239942476,28.876248759999726
gcnn:tmdp+DFS,3,test,data/instances/indset/test_500_4/instance_3.lp,2962,3135,17.15,0.0,optimal,21.17316980403848,21.15807118000157
gcnn:tmdp+DFS,4,test,data/instances/indset/test_500_4/instance_3.lp,5376,5488,22.95,0.0,optimal,28.385434198891744,28.362974614999985
gcnn:tmdp+ObjLim,0,test,data/instances/indset/test_500_4/instance_3.lp,164272,166279,558.78,0.0,optimal,709.893330150051,709.662374599
gcnn:tmdp+ObjLim,1,test,data/instances/indset/test_500_4/instance_3.lp,962907,984454,3378.71,0.0,optimal,4264.093908987939,4263.546677004999
gcnn:tmdp+ObjLim,2,test,data/instances/indset/test_500_4/instance_3.lp,4485,4589,22.34,0.0,optimal,27.24862997001037,27.231408360003115
gcnn:tmdp+ObjLim,3,test,data/instances/indset/test_500_4/instance_3.lp,2985,3124,17.24,0.0,optimal,20.972024356015027,20.95806008799991
gcnn:tmdp+ObjLim,4,test,data/instances/indset/test_500_4/instance_3.lp,5318,5527,24.69,0.0,optimal,30.414273981936276,30.39283810699999
gcnn:iql_retro_off,0,test,data/instances/indset/test_500_4/instance_3.lp,29239,30031,99.95,0.0,optimal,128.46172143006697,128.46912131800127
gcnn:iql_retro_off,1,test,data/instances/indset/test_500_4/instance_3.lp,7509,7676,33.11,0.0,optimal,40.78912154817954,40.755940113002
gcnn:iql_retro_off,2,test,data/instances/indset/test_500_4/instance_3.lp,3450,3602,18.65,0.0,optimal,22.888440747978166,22.89325029400061
gcnn:iql_retro_off,3,test,data/instances/indset/test_500_4/instance_3.lp,2475,2613,15.68,0.0,optimal,19.073562067002058,19.06122288700135
gcnn:iql_retro_off,4,test,data/instances/indset/test_500_4/instance_3.lp,3974,4097,19.35,0.0,optimal,23.929514626041055,23.91079751399957
gcnn:iql_tmdp+DFS_off,0,test,data/instances/indset/test_500_4/instance_3.lp,344244,351087,1140.67,0.0,optimal,1461.2400805179495,1461.4116992199997
gcnn:iql_tmdp+DFS_off,1,test,data/instances/indset/test_500_4/instance_3.lp,867181,875556,3600.0,0.020846406246257734,timelimit,4419.96231203503,4420.153922730999
gcnn:iql_tmdp+DFS_off,2,test,data/instances/indset/test_500_4/instance_3.lp,18350,18531,58.28,0.0,optimal,74.5875021868851,74.62720862099741
gcnn:iql_tmdp+DFS_off,3,test,data/instances/indset/test_500_4/instance_3.lp,5171,5343,24.21,0.0,optimal,29.64008239004761,29.619713064999814
gcnn:iql_tmdp+DFS_off,4,test,data/instances/indset/test_500_4/instance_3.lp,7333,7476,27.94,0.0,optimal,34.87055508396588,34.84545743600029
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/indset/test_500_4/instance_3.lp,50936,52049,156.75,0.0,optimal,203.03403852600604,203.03978376899977
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/indset/test_500_4/instance_3.lp,508772,519207,1550.05,0.0,optimal,2003.221256726887,2003.4410691379999
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/indset/test_500_4/instance_3.lp,108847,109590,376.75,0.0,optimal,476.44670827989466,476.6326100019978
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/indset/test_500_4/instance_3.lp,86936,87983,240.84,0.0,optimal,314.7481714009773,314.55604995499743
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/indset/test_500_4/instance_3.lp,16986,17267,56.59,0.0,optimal,72.91005780687556,72.85707334299877
gcnn:iql_mdp_off,0,test,data/instances/indset/test_500_4/instance_3.lp,110117,111572,393.07,0.0,optimal,492.4807744619902,492.30307724700106
gcnn:iql_mdp_off,1,test,data/instances/indset/test_500_4/instance_3.lp,925390,929512,3600.0,0.021046511627907005,timelimit,4436.911864858121,4438.151464882001
