policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,201,906,0.52,0.0,optimal,0.9931012000888586,0.9928202320000139
internal:relpscost,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,545,634,0.81,0.0,optimal,1.77398030704353,1.7735725960000082
gcnn:il,0,test,data/instances/mknapsack/test_100_6/instance_2.lp,1,179,0.28,0.0,optimal,0.9392030551098287,0.9389662169999724
gcnn:il,1,test,data/instances/mknapsack/test_100_6/instance_2.lp,12520,9926,15.66,0.0,optimal,23.90648066299036,23.845043822999997
gcnn:il,2,test,data/instances/mknapsack/test_100_6/instance_2.lp,169,340,0.52,0.0,optimal,1.0332383619388565,1.0323974410000005
gcnn:il,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,39,238,0.33,0.0,optimal,0.5472115040756762,0.5467990280000095
gcnn:il,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,201,1270,1.01,0.0,optimal,1.7695693830028176,1.7683459250000055
gcnn:mdp,0,test,data/instances/mknapsack/test_100_6/instance_2.lp,1,179,0.35,0.0,optimal,0.8926091609755531,0.8923774490000085
gcnn:mdp,1,test,data/instances/mknapsack/test_100_6/instance_2.lp,1702,1468,3.09,0.0,optimal,5.051916964002885,5.040943128000009
gcnn:mdp,2,test,data/instances/mknapsack/test_100_6/instance_2.lp,736,701,1.33,0.0,optimal,2.4491966490168124,2.446096581000006
gcnn:mdp,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,103,147,0.36,0.0,optimal,0.657863957923837,0.6572232019999831
gcnn:mdp,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,356,521,1.5,0.0,optimal,2.7352431579492986,2.7296841649999806
gcnn:tmdp+DFS,0,test,data/instances/mknapsack/test_100_6/instance_2.lp,1,179,0.32,0.0,optimal,0.957136347074993,0.9569018189999952
gcnn:tmdp+DFS,1,test,data/instances/mknapsack/test_100_6/instance_2.lp,169,378,0.52,0.0,optimal,0.7704361010110006,0.7696081990000039
gcnn:tmdp+DFS,2,test,data/instances/mknapsack/test_100_6/instance_2.lp,166,278,0.48,0.0,optimal,1.0063477139919996,1.0055667940000035
gcnn:tmdp+DFS,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,131,444,0.52,0.0,optimal,0.8519955860683694,0.8511434049999878
gcnn:tmdp+DFS,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,235,474,0.84,0.0,optimal,1.8315815150272101,1.8301630330000194
gcnn:tmdp+ObjLim,0,test,data/instances/mknapsack/test_100_6/instance_2.lp,1,179,0.29,0.0,optimal,0.8851170220877975,0.884910087999998
gcnn:tmdp+ObjLim,1,test,data/instances/mknapsack/test_100_6/instance_2.lp,1298,1188,2.21,0.0,optimal,3.945727985003032,3.9387067229999957
gcnn:tmdp+ObjLim,2,test,data/instances/mknapsack/test_100_6/instance_2.lp,375,478,0.75,0.0,optimal,1.4063476220471784,1.404892856999993
gcnn:tmdp+ObjLim,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,136,240,0.44,0.0,optimal,0.7713276710128412,0.7705402100000072
gcnn:tmdp+ObjLim,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,380,655,1.07,0.0,optimal,1.8551007739733905,1.853479673999999
gcnn:iql_tmdp+DFS,0,test,data/instances/mknapsack/test_100_6/instance_2.lp,1,179,0.3,0.0,optimal,0.9343947330489755,0.9341448899999989
gcnn:iql_tmdp+DFS,1,test,data/instances/mknapsack/test_100_6/instance_2.lp,201,525,1.05,0.0,optimal,1.4427203689701855,1.438279762999997
gcnn:iql_tmdp+DFS,2,test,data/instances/mknapsack/test_100_6/instance_2.lp,200,456,0.76,0.0,optimal,1.4491948169888929,1.4488746419999927
gcnn:iql_tmdp+DFS,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,201,475,0.46,0.0,optimal,0.9387294671032578,0.9377522359999944
gcnn:iql_tmdp+DFS,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,195,578,0.78,0.0,optimal,1.3277806990081444,1.3267836210000041
gcnn:iql_tmdp+ObjLim,0,test,data/instances/mknapsack/test_100_6/instance_2.lp,1,179,0.3,0.0,optimal,0.938851366052404,0.9386240950000229
gcnn:iql_tmdp+ObjLim,1,test,data/instances/mknapsack/test_100_6/instance_2.lp,247,387,0.71,0.0,optimal,1.2974455469520763,1.2961027009999952
gcnn:iql_tmdp+ObjLim,2,test,data/instances/mknapsack/test_100_6/instance_2.lp,176,266,0.56,0.0,optimal,1.1689960239455104,1.1680203420000055
gcnn:iql_tmdp+ObjLim,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,201,465,0.65,0.0,optimal,1.0961284280056134,1.0945277820000001
gcnn:iql_tmdp+ObjLim,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,192,691,1.25,0.0,optimal,2.0580187879968435,2.055871160999999
gcnn:iql_mdp,0,test,data/instances/mknapsack/test_100_6/instance_2.lp,1,179,0.35,0.0,optimal,0.8959039909532294,0.8956838800000071
gcnn:iql_mdp,1,test,data/instances/mknapsack/test_100_6/instance_2.lp,163,555,0.52,0.0,optimal,0.836437136051245,0.8356544569999755
gcnn:iql_mdp,2,test,data/instances/mknapsack/test_100_6/instance_2.lp,285,371,0.69,0.0,optimal,1.4476001580478624,1.4462046250000071
gcnn:iql_mdp,3,test,data/instances/mknapsack/test_100_6/instance_2.lp,67,369,0.37,0.0,optimal,0.6556016189279035,0.6550265879999984
gcnn:iql_mdp,4,test,data/instances/mknapsack/test_100_6/instance_2.lp,201,471,0.81,0.0,optimal,1.4313090390060097,1.4302138870000078
internal:relpscost,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,163,245,0.33,0.0,optimal,0.7888874220661819,0.7806440530000032
internal:relpscost,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,580,710,1.04,0.0,optimal,2.1570040300721303,2.154962323999996
internal:relpscost,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,8661,5859,3.47,0.0,optimal,8.89572730998043,8.890560443999988
internal:relpscost,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,323,451,0.42,0.0,optimal,1.280342523008585,1.2799511319999795
internal:relpscost,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,1155,808,0.78,0.0,optimal,2.097075651981868,2.0965028120000113
gcnn:il,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,1806,1328,3.46,0.0,optimal,5.6019305100198835,5.588353194999996
gcnn:il,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,453,466,0.84,0.0,optimal,1.6342805520398542,1.6322380400000043
gcnn:il,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,214,198,0.54,0.0,optimal,0.9276129610370845,0.9264557049999951
gcnn:il,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,220,288,0.68,0.0,optimal,1.2882868519518524,1.2868847789999904
gcnn:il,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,161,345,0.67,0.0,optimal,1.218991864938289,1.2178508930000191
gcnn:mdp,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,257,262,0.78,0.0,optimal,1.6442562019219622,1.6425834390000205
gcnn:mdp,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,649,806,1.52,0.0,optimal,2.8673108379589394,2.86341324
gcnn:mdp,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,34,74,0.29,0.0,optimal,0.4719438300235197,0.4716141769999922
gcnn:mdp,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,467,505,1.12,0.0,optimal,2.152303220005706,2.1497919939999974
gcnn:mdp,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,219,221,0.65,0.0,optimal,1.3261204329319298,1.3248190919999843
gcnn:tmdp+DFS,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,267,274,0.79,0.0,optimal,1.5829462910769507,1.5813633349999918
gcnn:tmdp+DFS,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,62,189,0.64,0.0,optimal,1.2435165490023792,1.2393230839999774
gcnn:tmdp+DFS,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,205,197,0.74,0.0,optimal,1.0255670390324667,1.0243564770000262
gcnn:tmdp+DFS,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,581,594,1.33,0.0,optimal,2.593422804027796,2.5900574069999607
gcnn:tmdp+DFS,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,422,446,1.05,0.0,optimal,2.1851222639670596,2.182704583999964
gcnn:tmdp+ObjLim,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,245,267,0.64,0.0,optimal,1.177580135059543,1.1763778619999812
gcnn:tmdp+ObjLim,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,948,1087,2.19,0.0,optimal,3.8017702139914036,3.794287622000013
gcnn:tmdp+ObjLim,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,510,486,0.84,0.0,optimal,1.643601635005325,1.641432946000009
gcnn:tmdp+ObjLim,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,216,221,0.46,0.0,optimal,0.9905517810257152,0.9895798090000198
gcnn:tmdp+ObjLim,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,175,270,0.56,0.0,optimal,1.1500440801028162,1.1489968260000296
gcnn:iql_tmdp+DFS,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,158,177,0.54,0.0,optimal,1.032894073985517,1.0318149089999906
gcnn:iql_tmdp+DFS,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,740,768,1.85,0.0,optimal,3.434661755920388,3.4285678030000213
gcnn:iql_tmdp+DFS,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,117,153,0.4,0.0,optimal,0.6490172799676657,0.6482760409999742
gcnn:iql_tmdp+DFS,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,421,361,0.75,0.0,optimal,1.7111752249766141,1.7093914789999758
gcnn:iql_tmdp+DFS,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,94,134,0.41,0.0,optimal,0.9621695309178904,0.961486175999994
gcnn:iql_tmdp+ObjLim,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,352,456,1.09,0.0,optimal,2.0412952409824356,2.039139330000012
gcnn:iql_tmdp+ObjLim,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,85,201,0.49,0.0,optimal,1.1125573110766709,1.1124903639999957
gcnn:iql_tmdp+ObjLim,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,49,92,0.69,0.0,optimal,0.9944796959171072,0.9929335650000439
gcnn:iql_tmdp+ObjLim,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,425,497,0.88,0.0,optimal,1.9295342059340328,1.9275570859999789
gcnn:iql_tmdp+ObjLim,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,944,686,1.29,0.0,optimal,2.4923181880731136,2.489211902999955
gcnn:iql_mdp,0,test,data/instances/mknapsack/test_100_6/instance_3.lp,214,238,0.47,0.0,optimal,1.0134909939952195,1.012564144999999
gcnn:iql_mdp,1,test,data/instances/mknapsack/test_100_6/instance_3.lp,127,213,0.45,0.0,optimal,1.0147077389992774,1.0139363420000223
gcnn:iql_mdp,2,test,data/instances/mknapsack/test_100_6/instance_3.lp,423,401,0.77,0.0,optimal,1.297321224003099,1.2953692390000242
gcnn:iql_mdp,3,test,data/instances/mknapsack/test_100_6/instance_3.lp,198,218,1.04,0.0,optimal,1.7855802959529683,1.7826111239999705
gcnn:iql_mdp,4,test,data/instances/mknapsack/test_100_6/instance_3.lp,80,109,0.41,0.0,optimal,0.9209628769895062,0.9204031049999912
internal:relpscost,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,93,223,0.24,0.0,optimal,0.5232046890305355,0.5150276970000505
internal:relpscost,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,722,1300,0.71,0.0,optimal,1.6616776670562103,1.6613205209999933
internal:relpscost,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,390,480,0.36,0.0,optimal,0.8753867760533467,0.8752002849999485
internal:relpscost,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,459,443,0.8,0.0,optimal,2.2756904390407726,2.2751924359999975
internal:relpscost,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,201,378,0.39,0.0,optimal,0.9879739379975945,0.987267748000022
gcnn:il,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,85,213,0.87,0.0,optimal,1.291884801001288,1.2901714390000052
gcnn:il,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,479,1367,1.11,0.0,optimal,1.8701226629782468,1.8682309600000053
gcnn:il,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,200,220,0.39,0.0,optimal,0.7567849820479751,0.7558702590000053
gcnn:il,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,283,243,0.88,0.0,optimal,1.9352512130280957,1.9338189140000281
gcnn:il,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,854,1405,2.46,0.0,optimal,4.049994035973214,4.040006253000001
gcnn:mdp,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,131,384,0.39,0.0,optimal,0.7337364900158718,0.7331505129999982
gcnn:mdp,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,297,1752,1.11,0.0,optimal,1.9217203870648518,1.9198593179999648
gcnn:mdp,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,218,478,0.57,0.0,optimal,1.0588810640620068,1.0576861539999527
gcnn:mdp,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,168,205,0.73,0.0,optimal,1.742960526025854,1.7417317030000277
gcnn:mdp,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,4017,2883,6.31,0.0,optimal,9.851471670903265,9.830872983999996
gcnn:tmdp+DFS,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,274,518,1.19,0.0,optimal,1.6000784470234066,1.5945712979999485
gcnn:tmdp+DFS,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,134,1179,0.96,0.0,optimal,1.382627047947608,1.3813471589999722
gcnn:tmdp+DFS,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,246,313,0.65,0.0,optimal,1.2715488719986752,1.270177203000003
gcnn:tmdp+DFS,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,82,114,0.66,0.0,optimal,1.6846403419040143,1.6838450910000233
gcnn:tmdp+DFS,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,201,444,0.69,0.0,optimal,1.2106692229863256,1.2094497150000052
gcnn:tmdp+ObjLim,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,134,255,0.53,0.0,optimal,0.8451542450347915,0.8443340659999876
gcnn:tmdp+ObjLim,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,216,1552,1.15,0.0,optimal,1.7089391299523413,1.7072412659999827
gcnn:tmdp+ObjLim,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,359,364,1.24,0.0,optimal,2.1232725239824504,2.1232616369999846
gcnn:tmdp+ObjLim,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,55,98,0.54,0.0,optimal,1.6009383579948917,1.6003096000000028
gcnn:tmdp+ObjLim,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,167,357,0.59,0.0,optimal,0.9404538769740611,0.9393618149999838
gcnn:iql_tmdp+DFS,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,325,515,0.79,0.0,optimal,1.2924973120680079,1.2909632809999607
gcnn:iql_tmdp+DFS,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,650,1458,1.81,0.0,optimal,2.933304638019763,2.9328347320000034
gcnn:iql_tmdp+DFS,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,141,227,0.87,0.0,optimal,1.3305855530779809,1.328374249000035
gcnn:iql_tmdp+DFS,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,192,188,0.78,0.0,optimal,1.8576029289979488,1.8564785500000198
gcnn:iql_tmdp+DFS,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,40,357,0.37,0.0,optimal,0.6084456720855087,0.6080361549999793
gcnn:iql_tmdp+ObjLim,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,157,370,0.59,0.0,optimal,0.9455697539960966,0.944527853000011
gcnn:iql_tmdp+ObjLim,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,144,960,0.77,0.0,optimal,1.0242231580195948,1.023283800999991
gcnn:iql_tmdp+ObjLim,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,267,317,0.77,0.0,optimal,1.2599924879614264,1.2584228360000225
gcnn:iql_tmdp+ObjLim,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,263,251,1.24,0.0,optimal,2.425270266016014,2.4253102659999968
gcnn:iql_tmdp+ObjLim,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,42,377,0.52,0.0,optimal,0.8894919090671465,0.8890640689999714
gcnn:iql_mdp,0,test,data/instances/mknapsack/test_100_6/instance_4.lp,267,446,0.65,0.0,optimal,1.172685606055893,1.1713868190000198
gcnn:iql_mdp,1,test,data/instances/mknapsack/test_100_6/instance_4.lp,252,913,0.87,0.0,optimal,1.4315937689971179,1.4302606599999876
gcnn:iql_mdp,2,test,data/instances/mknapsack/test_100_6/instance_4.lp,142,184,0.44,0.0,optimal,0.7744030810426921,0.7735967149999965
gcnn:iql_mdp,3,test,data/instances/mknapsack/test_100_6/instance_4.lp,272,221,0.74,0.0,optimal,1.8842868231004104,1.884627017000014
gcnn:iql_mdp,4,test,data/instances/mknapsack/test_100_6/instance_4.lp,40,411,0.34,0.0,optimal,0.621585538960062,0.6213969609999594
internal:relpscost,0,test,data/instances/mknapsack/test_100_6/instance_5.lp,507,543,0.79,0.0,optimal,1.8412074099760503,1.8322687400000177
internal:relpscost,1,test,data/instances/mknapsack/test_100_6/instance_5.lp,255,268,0.53,0.0,optimal,1.1078940610168502,1.1074789069999724
internal:relpscost,2,test,data/instances/mknapsack/test_100_6/instance_5.lp,92,159,0.22,0.0,optimal,0.39495028206147254,0.394880870999998
internal:relpscost,3,test,data/instances/mknapsack/test_100_6/instance_5.lp,439,670,0.56,0.0,optimal,1.3910699139814824,1.3912001950000104
internal:relpscost,4,test,data/instances/mknapsack/test_100_6/instance_5.lp,106,195,0.35,0.0,optimal,0.723763401969336,0.7238343369999711
gcnn:il,0,test,data/instances/mknapsack/test_100_6/instance_5.lp,514,425,1.23,0.0,optimal,2.4958278910489753,2.4974039979999816
gcnn:il,1,test,data/instances/mknapsack/test_100_6/instance_5.lp,1051,779,2.55,0.0,optimal,3.951426621992141,3.9523021659999813
gcnn:il,2,test,data/instances/mknapsack/test_100_6/instance_5.lp,205,330,0.58,0.0,optimal,1.0476854980224743,1.0469763169999737
gcnn:il,3,test,data/instances/mknapsack/test_100_6/instance_5.lp,221,206,0.6,0.0,optimal,1.111793774063699,1.11076663099999
gcnn:il,4,test,data/instances/mknapsack/test_100_6/instance_5.lp,3462,2528,5.51,0.0,optimal,8.619744751951657,8.602949776000003
gcnn:mdp,0,test,data/instances/mknapsack/test_100_6/instance_5.lp,1747,1550,2.28,0.0,optimal,4.449130188091658,4.443711503999964
gcnn:mdp,1,test,data/instances/mknapsack/test_100_6/instance_5.lp,357,630,1.58,0.0,optimal,2.558793007978238,2.553741027000001
gcnn:mdp,2,test,data/instances/mknapsack/test_100_6/instance_5.lp,52,90,0.29,0.0,optimal,0.4376738329883665,0.437446867999995
gcnn:mdp,3,test,data/instances/mknapsack/test_100_6/instance_5.lp,402,413,0.79,0.0,optimal,1.559444428072311,1.5582537839999873
gcnn:mdp,4,test,data/instances/mknapsack/test_100_6/instance_5.lp,57,149,0.38,0.0,optimal,0.7659302520332858,0.7657200229999717
gcnn:tmdp+DFS,0,test,data/instances/mknapsack/test_100_6/instance_5.lp,173,183,0.48,0.0,optimal,1.2031847139587626,1.2026212920000035
gcnn:tmdp+DFS,1,test,data/instances/mknapsack/test_100_6/instance_5.lp,282,395,0.7,0.0,optimal,1.146179721923545,1.1450969129999748
gcnn:tmdp+DFS,2,test,data/instances/mknapsack/test_100_6/instance_5.lp,64,174,0.32,0.0,optimal,0.5151158319786191,0.5149251290000052
gcnn:tmdp+DFS,3,test,data/instances/mknapsack/test_100_6/instance_5.lp,892,813,2.06,0.0,optimal,3.3322944049723446,3.3249047870000368
gcnn:tmdp+DFS,4,test,data/instances/mknapsack/test_100_6/instance_5.lp,391,355,0.69,0.0,optimal,1.3249273779802024,1.3239151289999995
gcnn:tmdp+ObjLim,0,test,data/instances/mknapsack/test_100_6/instance_5.lp,169,182,0.55,0.0,optimal,1.2140810900600627,1.2134910820000187
gcnn:tmdp+ObjLim,1,test,data/instances/mknapsack/test_100_6/instance_5.lp,320,550,1.0,0.0,optimal,1.4079918690258637,1.406598946000031
gcnn:tmdp+ObjLim,2,test,data/instances/mknapsack/test_100_6/instance_5.lp,66,304,0.37,0.0,optimal,0.646259353030473,0.6459301109999842
gcnn:tmdp+ObjLim,3,test,data/instances/mknapsack/test_100_6/instance_5.lp,412,420,1.02,0.0,optimal,1.7321555099915713,1.7303508749999992
gcnn:tmdp+ObjLim,4,test,data/instances/mknapsack/test_100_6/instance_5.lp,101,162,0.96,0.0,optimal,1.6313504659337923,1.6274648270000398
