policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_2.lp,66,124,1.04,0.0,optimal,1.2654738840647042,1.2647443890000005
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_2.lp,61,137,1.03,0.0,optimal,1.22128144511953,1.2205800079999989
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_2.lp,67,118,1.02,0.0,optimal,1.208376576192677,1.2076229870000077
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_2.lp,64,125,1.04,0.0,optimal,1.237091067014262,1.2363475800000003
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_2.lp,89,162,1.2,0.0,optimal,1.4763999979477376,1.4754515730000008
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_2.lp,66,121,1.04,0.0,optimal,1.2345910270232707,1.2338711200000034
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_2.lp,71,136,1.02,0.0,optimal,1.263181464979425,1.262398532000006
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_2.lp,55,107,1.0,0.0,optimal,1.168973142048344,1.1682286850000025
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_2.lp,64,125,0.98,0.0,optimal,1.2524548410438001,1.2521844909999942
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_2.lp,86,148,1.22,0.0,optimal,1.4245137709658593,1.4236240630000054
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_2.lp,66,121,1.06,0.0,optimal,1.241172350011766,1.2404434009999932
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_2.lp,69,134,1.02,0.0,optimal,1.2476422330364585,1.2469387140000094
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_2.lp,55,107,0.98,0.0,optimal,1.1637090840376914,1.1630691380000115
gcnn:iql_tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_2.lp,63,111,1.03,0.0,optimal,1.2315817170310766,1.2308423450000134
gcnn:iql_tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_2.lp,282,342,1.58,0.0,optimal,2.0019767230842263,2.001901865999997
gcnn:iql_tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_2.lp,124,182,1.2,0.0,optimal,1.42908816318959,1.4280579649999936
gcnn:iql_tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_2.lp,81,149,1.07,0.0,optimal,1.2709428330417722,1.2702052069999894
gcnn:iql_tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_2.lp,55,108,1.03,0.0,optimal,1.1892610960640013,1.1889071460000054
gcnn:iql_tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_2.lp,65,111,0.99,0.0,optimal,1.2083527739159763,1.2076191160000036
gcnn:iql_tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_2.lp,77,149,1.22,0.0,optimal,1.4208556490484625,1.4202078059999934
gcnn:iql_tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_2.lp,64,122,1.12,0.0,optimal,1.3357434279751033,1.3351908759999986
gcnn:iql_tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_2.lp,65,130,1.09,0.0,optimal,1.2665690518915653,1.2659654109999963
gcnn:iql_tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_2.lp,67,111,1.07,0.0,optimal,1.2745354739017785,1.2738877749999915
gcnn:iql_mdp,0,test,data/instances/cauctions/test_100_500/instance_2.lp,55,100,1.02,0.0,optimal,1.2690819869749248,1.2685027929999961
gcnn:iql_mdp,1,test,data/instances/cauctions/test_100_500/instance_2.lp,73,128,1.22,0.0,optimal,1.4392849400173873,1.4385196249999979
gcnn:iql_mdp,2,test,data/instances/cauctions/test_100_500/instance_2.lp,67,112,1.12,0.0,optimal,1.3276045911479741,1.326951070000007
gcnn:iql_mdp,3,test,data/instances/cauctions/test_100_500/instance_2.lp,93,163,1.21,0.0,optimal,1.4204182960093021,1.419627104
gcnn:iql_mdp,4,test,data/instances/cauctions/test_100_500/instance_2.lp,51,96,1.05,0.0,optimal,1.2166996949817985,1.2161855769999903
internal:relpscost,0,test,data/instances/cauctions/test_100_500/instance_3.lp,9,85,2.51,0.0,optimal,2.924516204977408,2.924014131000007
internal:relpscost,1,test,data/instances/cauctions/test_100_500/instance_3.lp,15,134,3.44,0.0,optimal,3.9771986061241478,3.9765292240000036
internal:relpscost,2,test,data/instances/cauctions/test_100_500/instance_3.lp,11,108,3.41,0.0,optimal,3.896457984112203,3.8957688020000063
internal:relpscost,3,test,data/instances/cauctions/test_100_500/instance_3.lp,15,134,2.91,0.0,optimal,3.3493549248669297,3.3487757140000127
internal:relpscost,4,test,data/instances/cauctions/test_100_500/instance_3.lp,17,137,3.71,0.0,optimal,4.15306922304444,4.15232997999999
gcnn:il,0,test,data/instances/cauctions/test_100_500/instance_3.lp,144,292,1.71,0.0,optimal,2.0573713700287044,2.053135167999983
gcnn:il,1,test,data/instances/cauctions/test_100_500/instance_3.lp,145,270,1.79,0.0,optimal,2.086172235198319,2.084938835999992
gcnn:il,2,test,data/instances/cauctions/test_100_500/instance_3.lp,149,302,1.83,0.0,optimal,2.160674141952768,2.159342424999977
gcnn:il,3,test,data/instances/cauctions/test_100_500/instance_3.lp,145,288,1.69,0.0,optimal,2.0047619701363146,2.0035996529999807
gcnn:il,4,test,data/instances/cauctions/test_100_500/instance_3.lp,131,338,1.91,0.0,optimal,2.3016811558045447,2.300554111999986
gcnn:mdp,0,test,data/instances/cauctions/test_100_500/instance_3.lp,203,265,1.68,0.0,optimal,2.0089420781005174,2.0077471869999783
gcnn:mdp,1,test,data/instances/cauctions/test_100_500/instance_3.lp,252,322,1.94,0.0,optimal,2.398338405881077,2.3611676030000126
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_3.lp,223,281,2.21,0.0,optimal,2.618548416066915,2.617110131000004
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_3.lp,267,339,2.18,0.0,optimal,2.6091611760202795,2.6071993079999913
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_3.lp,293,380,2.79,0.0,optimal,3.4585944628342986,3.4562817620000033
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_3.lp,197,248,1.98,0.0,optimal,2.367436414118856,2.3658597650000104
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_3.lp,243,342,2.27,0.0,optimal,2.7530769840814173,2.751222169000016
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_3.lp,217,277,2.8,0.0,optimal,3.2500376959796995,3.2478947159999905
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_3.lp,287,355,2.74,0.0,optimal,3.2818685399834067,3.2796903650000218
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_3.lp,271,360,3.14,0.0,optimal,3.641047746874392,3.6387546509999993
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_3.lp,195,249,2.6,0.0,optimal,3.0189905050210655,3.0171939330000157
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_3.lp,243,329,2.86,0.0,optimal,3.37456656107679,3.3722892549999983
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_3.lp,223,294,2.8,0.0,optimal,3.224641471868381,3.2226816199999746
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_3.lp,282,378,2.78,0.0,optimal,3.2977657930459827,3.2955427079999993
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_3.lp,287,380,2.46,0.0,optimal,2.9240727180149406,2.922136318999975
gcnn:iql_tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_3.lp,219,324,2.11,0.0,optimal,2.5489931900519878,2.547261094999982
gcnn:iql_tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_3.lp,191,250,2.39,0.0,optimal,2.8207289909478277,2.8194462929999986
gcnn:iql_tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_3.lp,207,267,2.11,0.0,optimal,2.5270618121139705,2.525778792000011
gcnn:iql_tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_3.lp,250,353,2.12,0.0,optimal,2.5349498270079494,2.5335783419999984
gcnn:iql_tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_3.lp,225,321,2.29,0.0,optimal,2.7601483098696917,2.758761510999989
gcnn:iql_tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_3.lp,207,274,1.98,0.0,optimal,2.4125968671869487,2.4113468989999944
gcnn:iql_tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_3.lp,264,366,2.23,0.0,optimal,2.7414669960271567,2.7398864720000233
gcnn:iql_tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_3.lp,219,295,2.18,0.0,optimal,2.710439446149394,2.7086609269999826
gcnn:iql_tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_3.lp,353,625,2.83,0.0,optimal,3.4094715279061347,3.4067835889999856
gcnn:iql_tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_3.lp,219,328,3.03,0.0,optimal,3.568404383957386,3.566092007000009
gcnn:iql_mdp,0,test,data/instances/cauctions/test_100_500/instance_3.lp,207,269,2.66,0.0,optimal,3.0697755799628794,3.0697168300000044
gcnn:iql_mdp,1,test,data/instances/cauctions/test_100_500/instance_3.lp,216,307,2.91,0.0,optimal,3.2983991380315274,3.2970453410000005
gcnn:iql_mdp,2,test,data/instances/cauctions/test_100_500/instance_3.lp,201,265,2.51,0.0,optimal,2.896627656882629,2.896354779999996
gcnn:iql_mdp,3,test,data/instances/cauctions/test_100_500/instance_3.lp,228,322,2.18,0.0,optimal,2.553565523819998,2.5535241210000095
gcnn:iql_mdp,4,test,data/instances/cauctions/test_100_500/instance_3.lp,201,286,2.89,0.0,optimal,3.421717470046133,3.4198208110000223
internal:relpscost,0,test,data/instances/cauctions/test_100_500/instance_4.lp,5,75,2.94,0.0,optimal,3.3783866649027914,3.377371138000001
internal:relpscost,1,test,data/instances/cauctions/test_100_500/instance_4.lp,11,95,2.5,0.0,optimal,2.9459863249212503,2.9451659919999997
internal:relpscost,2,test,data/instances/cauctions/test_100_500/instance_4.lp,7,66,1.91,0.0,optimal,2.3334423180203885,2.3328421450000008
internal:relpscost,3,test,data/instances/cauctions/test_100_500/instance_4.lp,11,82,2.45,0.0,optimal,2.833739799913019,2.832992456999989
internal:relpscost,4,test,data/instances/cauctions/test_100_500/instance_4.lp,5,78,2.28,0.0,optimal,2.7060448320116848,2.7053492720000065
gcnn:il,0,test,data/instances/cauctions/test_100_500/instance_4.lp,61,168,1.44,0.0,optimal,1.743229685118422,1.7423650690000159
gcnn:il,1,test,data/instances/cauctions/test_100_500/instance_4.lp,59,166,1.3,0.0,optimal,1.6323748319409788,1.6320682860000204
gcnn:il,2,test,data/instances/cauctions/test_100_500/instance_4.lp,57,124,1.2,0.0,optimal,1.469754546880722,1.4695045069999821
gcnn:il,3,test,data/instances/cauctions/test_100_500/instance_4.lp,59,163,1.36,0.0,optimal,1.6511836061254144,1.650887038999997
gcnn:il,4,test,data/instances/cauctions/test_100_500/instance_4.lp,59,168,1.49,0.0,optimal,1.8205433920957148,1.820154663000011
gcnn:mdp,0,test,data/instances/cauctions/test_100_500/instance_4.lp,108,197,1.52,0.0,optimal,1.8959172528702766,1.8957712940000135
gcnn:mdp,1,test,data/instances/cauctions/test_100_500/instance_4.lp,109,195,1.44,0.0,optimal,1.7872642679139972,1.7870819169999947
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_4.lp,137,237,1.39,0.0,optimal,1.7840095849242061,1.7840173430000164
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_4.lp,100,177,1.44,0.0,optimal,1.7603492080233991,1.760192859999961
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_4.lp,81,158,1.46,0.0,optimal,1.861655849032104,1.8613575910000009
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_4.lp,106,195,1.51,0.0,optimal,1.9248843318782747,1.924624236999989
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_4.lp,135,230,1.53,0.0,optimal,1.883019238943234,1.8828914849999592
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_4.lp,122,203,1.41,0.0,optimal,1.7490635621361434,1.7489983219999772
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_4.lp,101,181,1.44,0.0,optimal,1.7803571638651192,1.7802895660000218
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_4.lp,83,174,1.5,0.0,optimal,1.8959337959531695,1.8957258990000128
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_4.lp,104,197,1.59,0.0,optimal,1.9221127808559686,1.9219357720000403
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_4.lp,111,223,1.47,0.0,optimal,1.8287570329848677,1.8286719749999634
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_4.lp,113,195,1.37,0.0,optimal,1.7062060080934316,1.7061707350000006
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_4.lp,92,170,1.43,0.0,optimal,1.7666873750276864,1.7665694080000094
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_4.lp,83,162,1.54,0.0,optimal,1.874679584056139,1.8744562890000225
gcnn:iql_tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_4.lp,95,201,1.55,0.0,optimal,1.8629233101382852,1.8627253889999906
gcnn:iql_tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_4.lp,115,230,1.48,0.0,optimal,1.8513453318737447,1.851217193000025
gcnn:iql_tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_4.lp,97,189,1.33,0.0,optimal,1.6260857139714062,1.6259694860000309
gcnn:iql_tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_4.lp,90,137,1.32,0.0,optimal,1.6384427100419998,1.63834264999997
gcnn:iql_tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_4.lp,91,174,1.52,0.0,optimal,1.936913955025375,1.936698390999993
gcnn:iql_tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_4.lp,93,198,1.54,0.0,optimal,1.823325770907104,1.823156508000011
gcnn:iql_tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_4.lp,120,242,1.47,0.0,optimal,1.855979495914653,1.8558422389999691
gcnn:iql_tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_4.lp,69,152,1.27,0.0,optimal,1.5297084439080209,1.5295759139999632
gcnn:iql_tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_4.lp,97,174,1.41,0.0,optimal,1.7619625427760184,1.7618542739999725
gcnn:iql_tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_4.lp,112,239,1.7,0.0,optimal,2.0847314060665667,2.0845179259999895
gcnn:iql_mdp,0,test,data/instances/cauctions/test_100_500/instance_4.lp,81,171,1.51,0.0,optimal,1.810480163898319,1.8102579360000277
gcnn:iql_mdp,1,test,data/instances/cauctions/test_100_500/instance_4.lp,93,173,1.38,0.0,optimal,1.6894015830475837,1.689238051000018
gcnn:iql_mdp,2,test,data/instances/cauctions/test_100_500/instance_4.lp,89,193,1.33,0.0,optimal,1.6380205769091845,1.6378947719999815
gcnn:iql_mdp,3,test,data/instances/cauctions/test_100_500/instance_4.lp,105,194,1.5,0.0,optimal,1.7963418811559677,1.7961918849999847
gcnn:iql_mdp,4,test,data/instances/cauctions/test_100_500/instance_4.lp,97,220,1.67,0.0,optimal,1.9933008381631225,1.9930416929999524
internal:relpscost,0,test,data/instances/cauctions/test_100_500/instance_5.lp,11,93,2.52,0.0,optimal,2.8946649979334325,2.894168954999998
internal:relpscost,1,test,data/instances/cauctions/test_100_500/instance_5.lp,5,79,2.19,0.0,optimal,2.5175901849288493,2.5170505899999966
internal:relpscost,2,test,data/instances/cauctions/test_100_500/instance_5.lp,11,106,2.3,0.0,optimal,2.683646095916629,2.6830456039999717
internal:relpscost,3,test,data/instances/cauctions/test_100_500/instance_5.lp,9,73,1.91,0.0,optimal,2.25429059099406,2.253778483000019
internal:relpscost,4,test,data/instances/cauctions/test_100_500/instance_5.lp,13,83,2.81,0.0,optimal,3.3528199151623994,3.351930769999967
gcnn:il,0,test,data/instances/cauctions/test_100_500/instance_5.lp,71,189,1.58,0.0,optimal,1.8499129468109459,1.8481755290000024
gcnn:il,1,test,data/instances/cauctions/test_100_500/instance_5.lp,51,158,1.31,0.0,optimal,1.5899404028896242,1.589613756999995
gcnn:il,2,test,data/instances/cauctions/test_100_500/instance_5.lp,65,149,1.23,0.0,optimal,1.483453799970448,1.483234350000032
gcnn:il,3,test,data/instances/cauctions/test_100_500/instance_5.lp,47,130,1.18,0.0,optimal,1.4289624518714845,1.4287174289999598
gcnn:il,4,test,data/instances/cauctions/test_100_500/instance_5.lp,59,158,1.45,0.0,optimal,1.7647662500385195,1.7644829270000173
gcnn:mdp,0,test,data/instances/cauctions/test_100_500/instance_5.lp,170,282,1.81,0.0,optimal,2.25478741992265,2.2546858610000413
gcnn:mdp,1,test,data/instances/cauctions/test_100_500/instance_5.lp,85,151,1.36,0.0,optimal,1.6559302799869329,1.6557350140000153
gcnn:mdp,2,test,data/instances/cauctions/test_100_500/instance_5.lp,188,248,1.47,0.0,optimal,1.8654363530222327,1.865552753999964
gcnn:mdp,3,test,data/instances/cauctions/test_100_500/instance_5.lp,93,165,1.35,0.0,optimal,1.6559655980672687,1.6558572069999968
gcnn:mdp,4,test,data/instances/cauctions/test_100_500/instance_5.lp,118,242,1.64,0.0,optimal,2.002096838084981,2.001953987000036
gcnn:tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_5.lp,139,226,1.69,0.0,optimal,2.067570552928373,2.067333684999994
gcnn:tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_5.lp,89,155,1.38,0.0,optimal,1.636120982002467,1.6358177840000394
gcnn:tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_5.lp,124,190,1.31,0.0,optimal,1.6077238880097866,1.6077513120000049
gcnn:tmdp+DFS,3,test,data/instances/cauctions/test_100_500/instance_5.lp,123,217,1.38,0.0,optimal,1.728517070878297,1.7284756919999609
gcnn:tmdp+DFS,4,test,data/instances/cauctions/test_100_500/instance_5.lp,128,234,1.58,0.0,optimal,1.9570997119881213,1.9569151559999796
gcnn:tmdp+ObjLim,0,test,data/instances/cauctions/test_100_500/instance_5.lp,138,209,1.67,0.0,optimal,2.000680841971189,2.000814090999995
gcnn:tmdp+ObjLim,1,test,data/instances/cauctions/test_100_500/instance_5.lp,85,147,1.34,0.0,optimal,1.6564602919388562,1.6563061909999988
gcnn:tmdp+ObjLim,2,test,data/instances/cauctions/test_100_500/instance_5.lp,124,190,1.28,0.0,optimal,1.6073065020609647,1.6072883840000145
gcnn:tmdp+ObjLim,3,test,data/instances/cauctions/test_100_500/instance_5.lp,82,139,1.29,0.0,optimal,1.5726295940112323,1.5724633859999813
gcnn:tmdp+ObjLim,4,test,data/instances/cauctions/test_100_500/instance_5.lp,121,260,1.56,0.0,optimal,1.976431533927098,1.9763766460000056
gcnn:iql_tmdp+DFS,0,test,data/instances/cauctions/test_100_500/instance_5.lp,121,225,1.67,0.0,optimal,1.9759234769735485,1.975671685000009
gcnn:iql_tmdp+DFS,1,test,data/instances/cauctions/test_100_500/instance_5.lp,89,141,1.3,0.0,optimal,1.5693683989811689,1.5691422120000311
gcnn:iql_tmdp+DFS,2,test,data/instances/cauctions/test_100_500/instance_5.lp,132,192,1.4,0.0,optimal,1.6737468789797276,1.6736767729999542
